pmid,title,abstract,journal,publication_date,authors,num_authors,abstract_length,specialty,collection_date
33207948,Burden of selected infectious diseases covered by UK childhood vaccinations: systematic literature review.,"<b>Aim:</b> An overview of recent epidemiology and disease burden, independent of patient age, of diphtheria, tetanus, pertussis, hepatitis B, poliomyelitis and <i>Hemophilus influenzae</i> invasive disease in the UK. <b>Materials & methods:</b> A systematic review was undertaken. Outcomes included incidence, prevalence, risk factors and cost burden. <b>Results:</b> 39 publications were included. Hepatitis B prevalence is high among certain risk groups. A small pertussis risk remains in pregnancy and for infants, which led to the introduction of maternal vaccination. <i>H. influenzae</i> invasive disease cases are limited to rare serotypes. Polio, tetanus and diphtheria are well controlled. <b>Conclusion:</b> The evaluated diseases are currently well controlled, thanks to a comprehensive vaccination program, with a generally low clinical and cost burden.",Future microbiology,2020-Nov,"Clark-Wright J, Hudson P, McCloskey C, Carroll S",4,866,infectious_diseases,2025-11-02 18:32:41
37071521,Causality Network of Infectious Disease Revealed With Causal Decomposition.,"Causal inference in the field of infectious disease attempts to gain insight into the potential causal nature of an association between risk factors and diseases. Simulated causality inference experiments have shown preliminary promise in improving understanding of the transmission of infectious diseases but still lack sufficient quantitative causal inference studies based on real-world data. Here, we investigate the causal interactions between three different infectious diseases and related factors, using causal decomposition analysis, to characterize the nature of infectious disease transmission. We show that the complex interactions between infectious disease and human behavior have a quantifiable impact on transmission efficiency of infectious diseases. Our findings, by shedding light on the underlying transmission mechanism of infectious diseases, suggest that causal inference analysis is a promising approach to determine epidemiological interventions.",IEEE journal of biomedical and health informatics,2023-Jul,"Sun J, Yuan K, Chen C, Xu H, Wang H, Zhi Y, Peng S, Peng CK, Huang N, Huang G, Yang A",11,971,infectious_diseases,2025-11-02 18:32:41
34024014,Transdermal drug delivery systems for fighting common viral infectious diseases.,"Transdermal drug delivery systems (TDDS) have many advantages and represent an excellent alternative to oral delivery and hypodermic injections. TDDS are more convenient and less invasive tools for disease and viral infection treatment, prevention, detection, and surveillance. The emerging development of microneedles for TDDS has facilitated improved skin barrier penetration for the delivery of macromolecules or hydrophilic drugs. Microneedle TDDS patches can be fabricated to deliver virus vaccines and potentially provide a viable alternative vaccine modality that offers improved immunogenicity, thermostability, simplicity, safety, and compliance as well as sharp-waste reduction, increased cost-effectiveness, and the capacity for self-administration, which could improve vaccine distribution. These advantages make TDDS-based vaccine delivery an especially well-suited option for treatment of widespread viral infectious diseases including pandemics. Because microneedle-based bioassays employ transdermal extraction of interstitial fluid or blood, they can be used as a minimally invasive approach for surveying disease markers and providing point-of-care (POC) diagnostics. For cutaneous viral infections, TDDS can provide localized treatment with high specificity and less systemic toxicity. In summary, TDDS, especially those that employ microneedles, possess special attributes that can be leveraged to reduce morbidity and mortality from viral infectious diseases. In this regard, they may have considerable positive impact as a modality for improving global health. In this article, we introduce the possible role and summarize the current literature regarding TDDS applications for fighting common cutaneous or systemic viral infectious diseases, including herpes simplex, varicella or herpes zoster, warts, influenza, measles, and COVID-19.",Drug delivery and translational research,2021-Aug,"Wang FY, Chen Y, Huang YY, Cheng CM",4,1859,infectious_diseases,2025-11-02 18:32:41
37919210,Leveraging Donor Populations to Study the Epidemiology and Pathogenesis of Transfusion-Transmitted and Emerging Infectious Diseases.,"The tragedy of transfusion-associated hepatitis and HIV spurred a decades-long overhaul of the regulatory oversight and practice of blood transfusion. Consequent to improved donor selection, testing, process control, clinical transfusion practice and post-transfusion surveillance, transfusion in the United States and other high-income countries is now a very safe medical procedure. Nonetheless, pathogens continue to emerge and threaten the blood supply, highlighting the need for a proactive approach to blood transfusion safety. Blood donor populations and the global transfusion infrastructure are under-utilized resources for the study of infectious diseases. Blood donors are large, demographically diverse subsets of general populations for whom cross-sectional and longitudinal samples are readily accessible for serological and molecular testing. Blood donor collection networks span diverse geographies, including in low- and middle-income countries, where agents, especially zoonotic pathogens, are able to emerge and spread, given limited tools for recognition, surveillance and control. Routine laboratory storage and transportation, coupled with data capture, afford access to rich epidemiological data to assess the epidemiology and pathogenesis of established and emerging infections. Subsequent to the State of the Science in Transfusion Medicine symposium in 2022, our working group (WG), ""Emerging Infections: Impact on Blood Science, the Blood Supply, Blood Safety, and Public Health"" elected to focus on ""leveraging donor populations to study the epidemiology and pathogenesis of transfusion-transmitted and emerging infectious diseases."" The 5 landmark studies span (1) the implication of hepatitis C virus in post-transfusion hepatitis, (2) longitudinal evaluation of plasma donors with incident infections, thus informing the development of a widely used staging system for acute HIV infection, (3) explication of the dynamics of early West Nile Virus infection, (4) the deployment of combined molecular and serological donor screening for Babesia microti, to characterize its epidemiology and infectivity and facilitate routine donor screening, and (5) national serosurveillance for SARS-CoV-2 during the COVID-19 pandemic. The studies highlight the interplay between infectious diseases and transfusion medicine, including the imperative to ensure blood transfusion safety and the broader application of blood donor populations to the study of infectious diseases.",Transfusion medicine reviews,2023-Oct,"Bloch EM, Busch MP, Corash LM, Dodd R, Hailu B, Kleinman S, O'Brien S, Petersen L, Stramer SL, Katz L",10,2492,infectious_diseases,2025-11-02 18:32:41
31751454,Precision Medicine and Precision Public Health in the Era of Pathogen Next-Generation Sequencing.,"This brief report serves as an introduction to a supplement of the Journal of Infectious Diseases entitled ""Next-Generation Sequencing (NGS) Technologies to Advance Global Infectious Disease Research."" We briefly discuss the history of NGS technologies and describe how the techniques developed during the past 40 years have impacted our understanding of infectious diseases. Our focus is on the application of NGS in the context of pathogen genomics. Beyond obvious clinical and public health applications, we also discuss the challenges that still remain within this rapidly evolving field.",The Journal of infectious diseases,2020-Mar,"Leguia M, Vila-Sanjurjo A, Chain PSG, Berry IM, Jarman RG, Pollett S",6,592,infectious_diseases,2025-11-02 18:32:41
36128924,A framework to guide research and practice response to emerging infectious diseases: Genomic-to-global considerations.,"Newly emerging infectious diseases (EIDs), like the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) virus, are becoming increasingly common. Due to geographic, political, social, behavioral, and genomic differences, some populations are more vulnerable to infectious disease spread than others. The purpose of this article is to present a framework for research and practice response to emergent infectious diseases that addresses multiple transdisciplinary actions to limit exposure or mitigate adverse outcomes for individuals and communities. Recent experience with new strains of emergent infectious diseases reinforces the importance of intervening at multiple levels, from genomics to political messaging to create multipronged, transdisciplinary interventions to contain the threat. In particular, incorporation of genomics into public health nursing practice of infectious diseases management can enhance existing regional-, community-, and individual-level health promotion and protection efforts, thus impacting long-term health outcomes.","Public health nursing (Boston, Mass.)",2023-Jan,"Prescott S, Schminkey D, Abukhalaf D, DeGuzman P, Dreisbach C",5,1061,infectious_diseases,2025-11-02 18:32:41
38787222,Is Pollution the Primary Driver of Infectious Syndemics?,"Syndemics, the adverse interaction of two or more coterminous diseases or other negative health conditions, have probably existed since human settlement, plant and animal domestication, urbanization, and the growth of social inequality beginning about 10-12,000 years ago. These dramatic changes in human social evolution significantly increased opportunities for the spread of zoonotic infectious diseases in denser human communities with increased sanitation challenges. In light of a growing body of research that indicates that anthropogenic air pollution causes numerous threats to health and is taking a far greater toll on human life and wellbeing than had been reported, this paper proposes the possibility that air pollution is now the primary driver of infectious disease syndemics. In support of this assertion, this paper reviews the growth and health impacts of air pollution, the relationship of air pollution to the development and spread of infectious diseases, and reported cases of air pollution-driven infectious disease syndemics, and presents public health recommendations for leveraging the biosocial insight of syndemic theory in responding to infectious disease.","Pathogens (Basel, Switzerland)",2024-Apr,Singer M,1,1186,infectious_diseases,2025-11-02 18:32:41
39310785,Diagnostic performance of metagenomic sequencing in patients with suspected infection: a large-scale retrospective study.,"Metagenomic next-generation sequencing (mNGS) has been widely reported to identify pathogens in infectious diseases (IDs). In this work, we intended to investigate the diagnostic value and clinical acceptance of paired-samples mNGS as compared to the culture method. A total of 361 patients with suspected infection were retrospectively included. With reference to the clinical diagnosis, we compared the diagnostic performance and clinical acceptance in pathogen detection between mNGS and culture tests. Moreover, the pathogen concordance of paired blood and respiratory tract (RT) samples in mNGS assay was investigated. Among 511 samples, 62.04% were shown to be pathogen positive by mNGS, and that for clinical diagnosis was 51.86% (265/511). When compared to culture assay (<i>n</i> = 428), mNGS had a significantly higher positivity rate (51.87% vs. 33.18%). With reference to the clinical diagnosis, the sensitivity of mNGS outperformed that of culture (89.08% vs. 56.72%). Importantly, mNGS exhibited a clinically accepted rate significantly superior to that of culture. In addition, the mNGS result from 53 paired blood and RT samples showed that most pairs were pathogen positive by both blood and RT, with pathogens largely being partially matched. Through this large-scale study, we further illustrated that mNGS had a clinically accepted rate and sensitivity superior to those of the traditional culture method in diagnosing infections. Moreover, blood and paired RT samples mostly shared partial-matched positive pathogens, especially for pathogens with abundant read numbers in RT, indicating that both blood and RT mNGS can aid the identification of pathogens for respiratory system infection.",Frontiers in cellular and infection microbiology,2024-,"Li Z, Tan L, Zhang J, Long Q, Chen Z, Xiang Z, Wu W, Guo Z, Liu H, Hu B, Yang B, Hu M",12,1710,infectious_diseases,2025-11-02 18:32:41
37466630,Current Landscape and Future Directions of Pediatric Transplant Infectious Diseases.,"As the field of pediatric transplant infectious diseases continues to grow, new challenges are constantly arising. Advances in immunosuppressive drugs, antimicrobial development, and novel diagnostic tests add new wrinkles to the care of pediatric transplant recipients. This progress in clinical care serves as a call to direct energy toward pediatric transplant infectious diseases research, to better understand how to use these interventions in pediatric practice.",Journal of the Pediatric Infectious Diseases Society,2024-Feb,"Otto WR, Green M, Danziger-Isakov L",3,468,infectious_diseases,2025-11-02 18:32:41
37958882,"Editorial of the Special Issue ""Molecular Medicine Applications in Infectious Diseases: Latest Innovations"".","The integration of molecular approaches in medicine allows for a more precise understanding of the mechanisms underlying infectious diseases, paving the way for targeted therapies, personalized medicine, and the development of new diagnostic tools [...].",International journal of molecular sciences,2023-Nov,Hassan STS,1,254,infectious_diseases,2025-11-02 18:32:41
38670215,Microbiome and infectious disease: diagnostics to therapeutics.,"Over 300 years of research on the microbial world has revealed their importance in human health and disease. This review explores the impact and potential of microbial-based detection methods and therapeutic interventions, integrating research of early microbiologists, current findings, and future perspectives.",Microbes and infection,2024-,"Zaatry R, Herren R, Gefen T, Geva-Zatorsky N",4,312,infectious_diseases,2025-11-02 18:32:41
39483076,Mathematical modeling of infectious diseases and the impact of vaccination strategies.,"Mathematical modeling plays a crucial role in understanding and combating infectious diseases, offering predictive insights into disease spread and the impact of vaccination strategies. This paper explored the significance of mathematical modeling in epidemic control efforts, focusing on the interplay between vaccination strategies, disease transmission rates, and population immunity. To facilitate meaningful comparisons of vaccination strategies, we maintained a consistent framework by fixing the vaccination capacity to vary from 10 to 100% of the total population. As an example, at a 50% vaccination capacity, the pulse strategy averted approximately 45.61% of deaths, while continuous and hybrid strategies averted around 45.18 and 45.69%, respectively. Sensitivity analysis further indicated that continuous vaccination has a more direct impact on reducing the basic reproduction number $ R_0 $ compared to pulse vaccination. By analyzing key parameters such as $ R_0 $, pulse vaccination coefficients, and continuous vaccination parameters, the study underscores the value of mathematical modeling in shaping public health policies and guiding decision-making during disease outbreaks.",Mathematical biosciences and engineering : MBE,2024-Sep,"Bolatova D, Kadyrov S, Kashkynbayev A",3,1197,infectious_diseases,2025-11-02 18:32:41
32987400,Active support after natural disasters: a review of a microbiologist's role.,"In the aftermath of a natural disaster, multispecialty rapid response teams are deployed to support health-related relief work. Microbiologists are often part of such teams, along with public health specialists, clinicians and entomologists, and can contribute to the response in multiple ways. The role of a microbiologist is critical not only for laboratory diagnosis of infectious diseases, but also for situational analysis and evaluation, planning, prevention and control. The task begins with risk assessment, specifically for identification of diseases epidemic and endemic to the area. Evaluation of existing laboratory setups and establishment of services where none exist is a priority, including facilitation of a tiered laboratory system. Training of laboratory staff at short notice in field settings, biosafety and biomedical waste management are niche areas where microbiologists can contribute. Emerging focus areas include establishment of modular laboratories, infection prevention and control in community evacuation centres and considerations for reopening of healthcare facilities closed due to extensive natural damage. A trained and efficient microbiologist will prove a valuable asset to provide timely and useful support for infectious disease diagnosis, prevention, control and management in the wake of natural disasters.",Transactions of the Royal Society of Tropical Medicine and Hygiene,2021-Jan,"Viswanathan R, Chakrabarty A, Basu S",3,1348,infectious_diseases,2025-11-02 18:32:41
31284037,Profiling infectious diseases in Turkey after the influx of 3.5 million Syrian refugees.,"Since 2011, the conflict in Syria has led to over five million refugees. Turkey hosts the highest number of Syrian refugees in the world. By February 2019 over 3.6 million people had fled to Turkey to seek safety. Only 6.1% of Syrian refugees live in temporary shelters. Owing to the disrupted healthcare services, many children coming from the conflict zones are less likely to have received vaccination. In temporary shelters immunization coverage is >95% and the refugee population is receptive to vaccination. The objective of this study was to review the infectious diseases situation among Syrian refugees in Turkey. We have reviewed the reports and studies provided by the governmental and non-governmental organizations and obtained more detailed data from the Ministry of Health in Turkey. Between 2012 and 2016, 1 299 209 cases of respiratory tract infection and 158 058 episodes of diarrhoea with 59 bloody diarrhoeas were reported; 1354 hepatitis A cases and 108 active tuberculosis cases were detected and treated in the temporary shelters for Syrian refugees. Overall in Turkey, 7794 cutaneous leishmaniasis have been reported. Since the influx of Syrian refugees, there has been an increase in cases of leishmaniasis and measles. No significant increase was detected for tuberculosis, other vector-borne infections, and healthcare associated or sexually transmitted infections. The Syrian refugees can be considered as a vulnerable group in Turkey due to their living and working conditions. Based on available data and our detailed analysis, the numbers show a stable situation regarding infectious diseases.",Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2020-Mar,"Ergönül Ö, Tülek N, Kayı I, Irmak H, Erdem O, Dara M",6,1624,infectious_diseases,2025-11-02 18:32:41
33897683,Modulatory Effects of Probiotics During Pathogenic Infections With Emphasis on Immune Regulation.,"In order to inhibit pathogenic complications and to enhance animal and poultry growth, antibiotics have been extensively used for many years. Antibiotics applications not only affect target pathogens but also intestinal beneficially microbes, inducing long-lasting changes in intestinal microbiota associated with diseases. The application of antibiotics also has many other side effects like, intestinal barrier dysfunction, antibiotics residues in foodstuffs, nephropathy, allergy, bone marrow toxicity, mutagenicity, reproductive disorders, hepatotoxicity carcinogenicity, and antibiotic-resistant bacteria, which greatly compromise the efficacy of antibiotics. Thus, the development of new antibiotics is necessary, while the search for antibiotic alternatives continues. Probiotics are considered the ideal antibiotic substitute; in recent years, probiotic research concerning their application during pathogenic infections in humans, aquaculture, poultry, and livestock industry, with emphasis on modulating the immune system of the host, has been attracting considerable interest. Hence, the adverse effects of antibiotics and remedial effects of probiotics during infectious diseases have become central points of focus among researchers. Probiotics are live microorganisms, and when given in adequate quantities, confer good health effects to the host through different mechanisms. Among them, the regulation of host immune response during pathogenic infections is one of the most important mechanisms. A number of studies have investigated different aspects of probiotics. In this review, we mainly summarize recent discoveries and discuss two important aspects: (1) the application of probiotics during pathogenic infections; and (2) their modulatory effects on the immune response of the host during infectious and non-infectious diseases.",Frontiers in immunology,2021-,"Raheem A, Liang L, Zhang G, Cui S",4,1851,infectious_diseases,2025-11-02 18:32:41
33966687,Skewness in the literature on infectious livestock diseases in an emerging economy - the case of Vietnam.,"Livestock production has increased in many emerging economies, but productivity is often substantially impaired by infectious diseases. The first step towards improved livestock health and productivity is to map the presence of livestock diseases. The objective of this review was to summarize studies conducted on such diseases in an emerging economy, Vietnam, and thereby identifying knowledge gaps that may inform the design of surveillance and control programs. Few studies were found to evaluate the distribution of infectious livestock diseases other than avian influenza. Also, many regions with dense livestock populations had received little attention in terms of disease investigation. A large proportion of the studies dealt with zoonoses and food-borne infections which might be due to funding agencies priorities. On the contrary, studies targeting infections that affect livestock and their productivity were few. We think that this limitation in scientific reports on infectious diseases that only affect livestock productivity is a common phenomenon in low and lower middle income countries. More science-based data on such diseases would help policymakers to prioritize which livestock diseases should be subject to animal health programs aimed to support rural livelihoods and economic development.",Animal health research reviews,2021-Jun,"Rajala E, Lee HS, Nam NH, Huong CTT, Son HM, Wieland B, Magnusson U",7,1316,infectious_diseases,2025-11-02 18:32:41
36321114,Longitudinal patients' cohorts for impactful research and HIV care at the Infectious Diseases Institute.,"Observational studies provide important evidence supporting the feasibility and effectiveness of health interventions. The 20-year-old Infectious Diseases Institute (IDI) established to respond to infectious diseases, specifically HIV/AIDS, invested in the set-up of longitudinal cohorts. In this paper we discuss the results of these cohorts and their impact on the response to the HIV pandemic in Uganda. IDI invested in experienced system developers, clinic and laboratory capacity to create the infrastructure to host longitudinal cohorts. Several cohorts were created, including patients initiated and followed up on ART, specialized cohorts (e.g. TB co-infection) and long-term cohorts with patients on ART for over 10 years and aged 60 and above. These cohorts function as platforms for sub-studies, attracting collaborators and students. Data from the IDI cohorts contributed evidence to ART programs on when to start, which drugs to use, how to best monitor and which models of care to implement. Sub-studies contributed to management of opportunistic infections, understanding immunological response and the emerging complications of non-communicable diseases. Cohorts provide a platform for clinical care, training, and research to inform strategic responses and put Makerere University at the center of the response to the HIV pandemic in the region.",African health sciences,2022-Aug,"Castelnuovo B, Kamya M, Ratanshi RP, Kiragga AN, Nakanjako D",5,1362,infectious_diseases,2025-11-02 18:32:41
34611689,Nanomedicine as a promising strategy for the theranostics of infectious diseases.,"Infectious diseases caused by bacteria, viruses, and fungi and their global spread pose a great threat to human health. The 2019 World Health Organization report predicted that infection-related mortality will be similar to cancer mortality by 2050. Particularly, the global cumulative numbers of the recent outbreak of coronavirus disease (COVID-19) have reached 110.7 million cases and over 2.4 million deaths as of February 23, 2021. Moreover, the crisis of these infectious diseases exposes the many problems of traditional diagnosis, treatment, and prevention, such as time-consuming and unselective detection methods, the emergence of drug-resistant bacteria, serious side effects, and poor drug delivery. There is an urgent need for rapid and sensitive diagnosis as well as high efficacy and low toxicity treatments. The emergence of nanomedicine has provided a promising strategy to greatly enhance detection methods and drug treatment efficacy. Owing to their unique optical, magnetic, and electrical properties, nanoparticles (NPs) have great potential for the fast and selective detection of bacteria, viruses, and fungi. NPs exhibit remarkable antibacterial activity by releasing reactive oxygen species and metal ions, exerting photothermal effects, and causing destruction of the cell membrane. Nano-based delivery systems can further improve drug permeability, reduce the side effects of drugs, and prolong systemic circulation time and drug half-life. Moreover, effective drugs against COVID-19 are still lacking. Recently, nanomedicine has shown great potential to accelerate the development of safe and novel anti-COVID-19 drugs. This article reviews the fundamental mechanisms and the latest developments in the treatment and diagnosis of bacteria, viruses, and fungi and discusses the challenges and perspectives in the application of nanomedicine.",Journal of materials chemistry. B,2021-Oct,"Liu H, Zhong W, Zhang X, Lin D, Wu J",5,1868,infectious_diseases,2025-11-02 18:32:41
32782104,Harm Reduction Services to Prevent and Treat Infectious Diseases in People Who Use Drugs.,"This article reviews the principles of harm reduction, evidence-based harm reduction strategies such as syringe service programs and supervised injection facilities, and provides approaches to integrating a harm reduction approach into clinical practice. As providers strive to increase capacity to treat underlying substance use disorder, we must also recognize that some people may continue to use drugs. In this setting, providers can still deliver nonjudgmental, individualized care, and advocate for the health and safety of people who inject drugs.",Infectious disease clinics of North America,2020-Sep,"Thakarar K, Nenninger K, Agmas W",3,554,infectious_diseases,2025-11-02 18:32:41
33058533,"The potential of diagnostic point-of-care tests (POCTs) for infectious and zoonotic animal diseases in developing countries: Technical, regulatory and sociocultural considerations.","Remote and rural communities in low- and middle-income countries (LMICs) are disproportionately affected by infectious animal diseases due to their close contact with livestock and limited access to animal health personnel). However, animal disease surveillance and diagnosis in LMICs is often challenging, and turnaround times between sample submission and diagnosis can take days to weeks. This diagnostic gap and subsequent disease under-reporting can allow emerging and transboundary animal pathogens to spread, with potentially serious and far-reaching consequences. Point-of-care tests (POCTs), which allow for rapid diagnosis of infectious diseases in non-laboratory settings, have the potential to significantly disrupt traditional animal health surveillance paradigms in LMICs. This literature review sought to identify POCTs currently available for diagnosing infectious animal diseases and to determine facilitators and barriers to their use and uptake in LMICs. Results indicated that some veterinary POCTs have been used for field-based animal disease diagnosis in LMICs with good results. However, many POCTs target a small number of key agricultural and zoonotic animal diseases, while few exist for other important animal diseases. POCT evaluation is rarely taken beyond the laboratory and into the field where they are predicted to have the greatest impact, and where conditions can greatly affect test performance. A lack of mandated test validation regulations for veterinary POCTs has allowed tests of varying quality to enter the market, presenting challenges for potential customers. The use of substandard, improperly validated or unsuitable POCTs in LMICs can greatly undermine their true potential and can have far-reaching negative impacts on disease control. To successfully implement novel rapid diagnostic pathways for animal disease in LMICs, technical, regulatory, socio-political and economic challenges must be overcome, and further research is urgently needed before the potential of animal disease POCTs can be fully realized.",Transboundary and emerging diseases,2021-Jul,"Hobbs EC, Colling A, Gurung RB, Allen J",4,2061,infectious_diseases,2025-11-02 18:32:41
33188418,Refocusing Human Microbiota Research in Infectious and Immune-mediated Diseases: Advancing to the Next Stage.,"Changes in the microbiota are associated with disease susceptibility, immune system development, and responses to treatment. Refocusing research to elucidate the causal links between the human microbiota and infectious and immune-mediated diseases will be critical to harnessing its power to prevent, diagnose, and treat such diseases.",The Journal of infectious diseases,2021-Jul,"Giovanni MY, Schneider JS, Calder T, Fauci AS",4,335,infectious_diseases,2025-11-02 18:32:41
33288538,A Case for Phosphoinositide 3-Kinase-Targeted Therapy for Infectious Disease.,"PI3Ks activate critical signaling cascades and have multifaceted regulatory functions in the immune system. Loss-of-function and gain-of-function mutations in the PI3Kδ isoform have revealed that this enzyme can substantially impact immune responses to infectious agents and their products. Moreover, reports garnered from decades of infectious disease studies indicate that pharmacologic inhibition of the PI3K pathway could potentially be effective in limiting the growth of certain microbes via modulation of the immune system. In this review, we briefly highlight the development and applications of PI3K inhibitors and summarize data supporting the concept that PI3Kδ inhibitors initially developed for oncology have immune regulatory potential that could be exploited to improve the control of some infectious diseases. This repurposing of existing kinase inhibitors could lay the foundation for alternative infectious disease therapy using available therapeutic agents.","Journal of immunology (Baltimore, Md. : 1950)",2020-Dec,"Adefemi F, Fruman DA, Marshall AJ",3,976,infectious_diseases,2025-11-02 18:32:41
32923353,Neglected Tropical Diseases and Other Infectious Diseases Affecting the Heart. The NET-Heart Project: Rationale and Design.,"Neglected tropical diseases (NTDs) are a group of infections that are prevalent in many of the tropical and sub-tropical developing countries where poverty is rampant. NTDs have remained largely unnoticed in the global health agenda. There is a substantial gap between the burden of disease for NTDs in cardiovascular diseases (CVD) and research devoted to the affected populations. We created a Latin-American initiative with emerging leaders (EL) from the Interamerican Society of Cardiology (IASC) with the objective to perform multiple systematic reviews of NTDs and other infectious diseases affecting the heart: The NET-Heart Project. To describe the rationale and design considerations of the NET-Heart project. The NET-Heart Project is a collaborative work of the IASC EL program. The main objective of the NET-Heart project is to systematically evaluate the available evidence of NTDs and other infectious diseases and their cardiovascular involvement. As a secondary objective, this initiative aims to offer recommendations and potential diagnostic and therapeutic algorithms that can aid the management of cardiovascular complications of these infectious diseases. After an expert discussion 17 initial infectious diseases were selected, for each disease we created one working group. The project was structured in different phases: Systematic review, brainstorming workshops, analysis and results, manuscript writing and recommendations and evaluation of clinical implications. The NET-Heart project is an innovative collaborative initiative created to assess burden and impact of NTDs and other infectious diseases in CVD. NTDs can no longer be ignored and must be prioritised on the health and research agenda. This project aims to review in depth the evidence regarding cardiac compromise of these serious conditions and to propose strategies to overcome barriers for efficient diagnosis and treatment of cardiovascular complications.",Global heart,2020-Sep,"Burgos LM, Farina J, Liendro MC, Saldarriaga C, Liprandi AS, Wyss F, Mendoza I, Baranchuk A",8,1949,infectious_diseases,2025-11-02 18:32:41
39241918,Artificial intelligence with mass spectrometry-based multimodal molecular profiling methods for advancing therapeutic discovery of infectious diseases.,"Infectious diseases, driven by a diverse array of pathogens, can swiftly undermine public health systems. Accurate diagnosis and treatment of infectious diseases-centered around the identification of biomarkers and the elucidation of disease mechanisms-are in dire need of more versatile and practical analytical approaches. Mass spectrometry (MS)-based molecular profiling methods can deliver a wealth of information on a range of functional molecules, including nucleic acids, proteins, and metabolites. While MS-driven omics analyses can yield vast datasets, the sheer complexity and multi-dimensionality of MS data can significantly hinder the identification and characterization of functional molecules within specific biological processes and events. Artificial intelligence (AI) emerges as a potent complementary tool that can substantially enhance the processing and interpretation of MS data. AI applications in this context lead to the reduction of spurious signals, the improvement of precision, the creation of standardized analytical frameworks, and the increase of data integration efficiency. This critical review emphasizes the pivotal roles of MS based omics strategies in the discovery of biomarkers and the clarification of infectious diseases. Additionally, the review underscores the transformative ability of AI techniques to enhance the utility of MS-based molecular profiling in the field of infectious diseases by refining the quality and practicality of data produced from omics analyses. In conclusion, we advocate for a forward-looking strategy that integrates AI with MS-based molecular profiling. This integration aims to transform the analytical landscape and the performance of biological molecule characterization, potentially down to the single-cell level. Such advancements are anticipated to propel the development of AI-driven predictive models, thus improving the monitoring of diagnostics and therapeutic discovery for the ongoing challenge related to infectious diseases.",Pharmacology & therapeutics,2024-Nov,"Liu J, Bao C, Zhang J, Han Z, Fang H, Lu H",6,2011,infectious_diseases,2025-11-02 18:32:41
31518573,"Impact of environmental changes on infectious diseases: Key findings from an international conference in Trieste, Italy in May 2017.","Elsevier's 2nd conference on ""Impact of Environmental Changes on Infectious Diseases"" (IECID), convened in May 2017 in Trieste, Italy, brought together some 120 researchers from more than 20 countries. They presented the latest findings and discussed the impact of current and predicted future environmental changes on infectious disease dynamics in humans, livestock and wildlife in different parts of the world. Particular emphasis was placed on food-, vector- and water-borne diseases within the general theme of infectious diseases of poverty and emerging and re-emerging diseases. The potential impact of mobility, travel, population growth, trade and globalization on infectious disease dynamics against the background of a changing climate, land use, air quality and urbanization on individual, population, ecosystem and planetary health were addressed. Speakers at the conference were encouraged to put forth their talks into stand-alone manuscripts, which resulted in a unique collection of 13 articles, now brought together into a thematic issue of Acta Tropica. In this umbrella piece, we synthesize key findings from the published articles and highlight potential actions that might be taken forward to prevent and mitigate the impact of environmental change on infectious diseases. The work presented is salient in the current era of the Sustainable Development Goals.",Acta tropica,2021-Jan,"Brattig NW, Tanner M, Bergquist R, Utzinger J",4,1381,infectious_diseases,2025-11-02 18:32:41
32016718,Synergistic China-US Ecological Research is Essential for Global Emerging Infectious Disease Preparedness.,"The risk of a zoonotic pandemic disease threatens hundreds of millions of people. Emerging infectious diseases also threaten livestock and wildlife populations around the world and can lead to devastating economic damages. China and the USA-due to their unparalleled resources, widespread engagement in activities driving emerging infectious diseases and national as well as geopolitical imperatives to contribute to global health security-play an essential role in our understanding of pandemic threats. Critical to efforts to mitigate risk is building upon existing investments in global capacity to develop training and research focused on the ecological factors driving infectious disease spillover from animals to humans. International cooperation, particularly between China and the USA, is essential to fully engage the resources and scientific strengths necessary to add this ecological emphasis to the pandemic preparedness strategy. Here, we review the world's current state of emerging infectious disease preparedness, the ecological and evolutionary knowledge needed to anticipate disease emergence, the roles that China and the USA currently play as sources and solutions to mitigating risk, and the next steps needed to better protect the global community from zoonotic disease.",EcoHealth,2020-Mar,"Smiley Evans T, Shi Z, Boots M, Liu W, Olival KJ, Xiao X, Vandewoude S, Brown H, Chen JL, Civitello DJ, Escobar L, Grohn Y, Li H, Lips K, Liu Q, Lu J, Martínez-López B, Shi J, Shi X, Xu B, Yuan L, Zhu G, Getz WM",23,1292,infectious_diseases,2025-11-02 18:32:41
