pmid,title,abstract,journal,publication_date,authors,num_authors,abstract_length,specialty,collection_date
36210458,Understanding the practice patterns of nephrology nurse practitioners in Australia.,"Nurse practitioners (NP) have an expanded scope of practice beyond that of a registered nurse. In kidney care, nephrology NP can manage patients at various points along the chronic kidney disease (CKD) trajectory. To profile the characteristics, service patterns, and domains of practice of nephrology NP in Australia. A cross-sectional online secure survey. Nephrology NP (NP students) who were members of the Renal Society of Australasia and working in Australia (n = 73). Data collected were demographic and practice characteristics, and domains of practice (using the modified Strong Model of Advanced Practice). The survey also sought qualitative perspectives of the enablers and barriers to sustainability nurse practitioner healthcare delivery services. Nephrology NP (n = 45) primarily worked in adult services, managing those receiving haemodialysis, peritoneal dialysis, or patients with earlier grades of CKD. Providing direct comprehensive care was the dominant domain of advanced practice although administrative activities took up considerable time each week. Support from nurse leaders and medical colleagues was identified as key enablers for sustainability of these services whereas succession planning, and workload were the main barriers. This study found a highly qualified, experienced but older nephrology nurse practitioner workforce who provide an additional model of health service delivery which can meet the growing CKD burden. Internationally, this level of nurse provides an opportunity for a career pathway to maintain nurses in direct clinical roles and to expand the nephrology nursing workforce.",Journal of renal care,2023-Dec,"Bonner A, Douglas B, Brown L, Harvie B, Lucas A, Tomlins M, Gillespie K",7,1628,nephrology,2025-11-22
36165108,Developing the subspecialty of cardio-nephrology: The time has come. A position paper from the coordinating committee from the Working Group for Cardiorenal Medicine of the Spanish Society of Nephrology.,"Patients with the dual burden of chronic kidney disease (CKD) and cardiovascular disease (CVD) experience unacceptably high rates of morbidity and mortality, which also entail unfavorable effects on healthcare systems. Currently, concerted efforts to identify, prevent and treat CVD in CKD patients are lacking at the institutional level, with emphasis still being placed on individual specialty views on this topic. The authors of this position paper endorse the need for a dedicated interdisciplinary team of subspecialists in cardio-nephrology that manages appropriate clinical interventions across the inpatient and outpatient settings. There is a critical need for training programs, guidelines and best clinical practice models, and research funding from nephrology, cardiology and other professional societies, to support the development of the subspecialty of cardio-nephrology. This position paper from the coordinating committee from the Working Group for Cardiorenal Medicine of the Spanish Society of Nephrology (S.E.N.) is intended to be the starting point to develop the subspecialty of cardio-nephrology within the S.E.N.. The implementation of the subspecialty in day-to-day nephrological practice will help to diagnose, treat, and prevent CVD in CKD patients in a precise, clinically effective, and health cost-favorable manner.",Nefrologia,2021-,"Díez J, Navarro-González JF, Ortiz A, Santamaría R, de Sequera P",5,1345,nephrology,2025-11-22
35373132,The Kidney Diet Challenge: An Experiential Educational Experience.,"Health care providers who care for patients with CKD must be able to provide effective counseling about a kidney-friendly diet. Nutrition is underemphasized in medical curricula, and the kidney diet is one of the most challenging diets. We hypothesized that participation in an experiential educational program in kidney diet would result in improved knowledge of the underlying principles behind it and provide concrete examples of how to explain this diet to patients. The first part of this study was a knowledge assessment administered to all US nephrology fellows during the 2020 National Board of Medical Examiners Nephrology In-Training Examination. We later opened the assessment to a broader, global audience <i>via</i> social media. Respondents included trainees, practicing nephrologists, dieticians, and other health professionals. Participants self-identified willingness to participate in the second part of the study, the Kidney Diet Challenge (KDC). The 5-day challenge included daily webinars by experts in nutrition. Daily surveys captured self-reported adherence to the diet. Social media was used to engage with participants. All participants received a follow-up knowledge assessment. Among the nephrology fellows (<i>n</i>=317), the median pretest score was 2 out of 5 (40%) questions correct, and results did not differ by year of training (<i>P</i>=0.31). Of the participants (<i>n</i>=70) who completed the 5-day challenge and responded to the post-challenge survey, the distribution of the number of correct answers improved after the KDC (median [25th, 75th percentile]: 3 [2, 3] versus 3 [2, 4]; <i>P</i><0.001). Statistics from our official hashtag for this study (#kidneydietchallenge) showed that we achieved 406,241 reaches and 1,004,799 impressions, with a total of 974 posts using this hashtag. The KDC is an immersive, experiential educational tool that enabled a global population to learn how to counsel their patients better about adherence to a complex kidney diet.",Kidney360,2022-Feb,"Norouzi S, Liu KS, Bustamante E, La T, Mitch WE, Pivert K, Staggers KA, Shusterman B, Yuan CM, Raghavan R",10,2004,nephrology,2025-11-22
34344005,The Future of Nephrology and Public Health.,"The study of kidney diseases has been described since the Hippocratic era, but nephrology as a medical specialty dates from the mid-20th century. Despite all interesting aspects of nephrology, there is a lack of interest by young physicians for the specialty worldwide. Great discoveries have been made throughout the years, leading to great achievements in diagnosis, classification, and treatment of kidney diseases. There is a current interest in the search for novel biomarkers for early detection of kidney dysfunction, and, in the future, there will be novel diagnostic tests for kidney diseases. There have been significant improvements in dialysis and transplant techniques, and novel modalities are being studied, including new renal replacement therapy modalities, such as the wearable artificial kidney. Another trend in the contemporary world, and one that should increase in the future, is the increasing patient connectivity, using novel technologies that will allow access to healthcare and improve outcomes.",Contributions to nephrology,2021-,"Silva Junior G, Gadonski G, Ferreiro Fuentes A, Nangaku M, Remuzzi G, Ronco C",6,1023,nephrology,2025-11-22
37916609,Roadmaps to green nephrology: a mediterranean point of view.,"Green nephrology is a movement whose aim is to find ways to reduce the environmental impact of kidney care. The question is of particular concern in this field since haemodialysis is one of the major contributors to waste generation, energy use and water consumption in healthcare. Although several ways for improving sustainability have been advocated, they are all context sensitive. This review aims to analyse the interventions that have been proposed to improve the ecologic sustainability and reduce the carbon footprint of nephrology care adapting to specific settings, and taking advantage of local expertise. Green hospitals are becoming a reality in several high-income settings, thanks to new building guidelines, with greater awareness of climate change and users' demands. Water saving is feasible, and is increasingly done, in different ways (improving hardware, reducing and adapting dialysate flows). Recycling noncontaminated plastic waste is feasible, but is still rarely performed. However, ecological transition has been slow even in high-income countries, while in low and middle-income countries lack of resources limit the ability to cope with the planet's urgent needs. Conversely, where man-power cost is low, some time-consuming tasks, such as separation of various components for recycling may be affordable. Theoretically, implementation of all clinical tasks aiming to avoid or retard dialysis, should be a priority. There is no single roadmap for achieving green nephrology. Each setting should start from those feasible interventions most in line with its specific needs and priorities.",Current opinion in nephrology and hypertension,2024-Jan,"Ben Hmida M, Torreggiani M, Berman-Parks N, Salomone M, Piccoli GB",5,1617,nephrology,2025-11-22
33328071,"Preeclampsia for the Nephrologist: Current Understanding in Diagnosis, Management, and Long-term Outcomes.","Preeclampsia is a multisystem progressive disorder of pregnancy that can be potentially catastrophic for the mother and the fetus. It involves complex perturbations of the kidney and systemic physiology, along with long-term effects on vascular and kidney health. Thus, the nephrologist plays a key role in the peripartum and long-term management of preeclampsia. Recent translational research has improved our understanding of its pathophysiology, and there is hope for novel therapies. In this review, we discuss the evolution of diagnostic criteria and dilemmas in the diagnosis of hypertensive disorders in pregnancy. We summarize the advances in the pathogenesis and prediction of preeclampsia. We describe the management and prevention of preeclampsia focusing specially on the forthcoming strategies from the nephrologist's perspective. We address the evidence regarding long-term outcomes for the mother and the child. We end with exploring areas warranting future research.",Advances in chronic kidney disease,2020-Nov,Bajpai D,1,982,nephrology,2025-11-22
30612204,Quality improvement in pediatric nephrology-a practical guide.,"Improving quality of care delivery is an important focus for all practicing physicians. Frontline clinicians are in a great position to identify clinical problems and find innovative solutions. The current review describes the method used for quality improvement based on the Model for Improvement, a structural framework to guide improvement work. At its basis are three fundamental questions: What are we trying to accomplish? How will I know that a change will lead to improvement? And what changes could we make that will result in improvement? This preparation phase aims to identify and understand the problem, choose an intervention, and determine reliable measures to gauge improvement. The intervention is then tested using PLAN-DO-STUDY-ACT (PDSA) cycles, an iterative approach to systematically improve processes and outcomes. PLAN focuses on defining the goal of the cycle and describing in details what will be done. DO concentrates on the concrete application of the plan. STUDY focuses on data analyses as ACT identifies lessons learned from the cycle and orientate the goals of the following PDSA cycle. Learning from each cycle, developing an interdisciplinary team and repeated interventions are core principles involved in implementing a sustainable quality improvement program. The Model for Improvement will be illustrated by a common quality problem in pediatric nephrology.","Pediatric nephrology (Berlin, Germany)",2020-Feb,"Gaudreault-Tremblay MM, McQuillan RF, Parekh RS, Noone D",4,1396,nephrology,2025-11-22
36716222,Determinants of Interest in Nephrology Career Choice among Internal Medicine Junior Residents in Nigeria.,"There has been decreased interest in postgraduate nephrology training over the years. This trend could worsen the shortage of nephrologists and inability to meet the health needs of patients with kidney diseases if not urgently addressed. To determine interest in and determinants of nephrology career choice among junior internal medicine residents in Nigeria. This was a cross-sectional study that enrolled 273 junior residents in internal medicine across Nigeria. A self-administered questionnaire that was adapted from two previous studies was used for data collection. The mean age of the respondents was 33.6±4.4 years with a male: female ratio of 1.8:1. This study showed that 16.8% and 21.6% of junior residents in internal medicine considered nephrology as their first and second choice area to specialize, respectively. Factors that ranked high as determinants of a decision to do nephrology were personal interest (94.3%), opportunities to perform renal procedures (93.3%), and exposure to nephrology training (85.7%). Factors that discouraged a choice of nephrology according to respondents were high mortality of renal patients (67.3%), poor outcomes of renal patients (70.2%), in ability to fund treatment by renal patients (66.1%), unsatisfactory life-work balance among nephrologists (60.7%), and late presentation of renal patients (59.0%). Others were high workload compared to available doctors (59.0%) and poor job satisfaction (55.4%). Factors that could stimulate more interest in nephrology according to respondents included creation of better working environment with adequate equipment for training (96.3%), provision of health insurance with adequate coverage for renal patients (97.4%), and increased government support for renal care services (99.3%). There is a need to promote and sustain interest of residents in nephrology by ensuring improved survival of patients through better access to renal care, ensuring an adequate and well motivated work force, provision of adequate facilities and health insurance services.",West African journal of medicine,2023-Jan,"Adejumo OA, Egbi OG, Okaka E, Ogiator MO, Ademola BL, Ngoka SC, Enikuomehin AC, Abolarin OS, Edeki IR",9,2049,nephrology,2025-11-22
34971403,Impact of coronavirus disease-2019 on pediatric nephrology practice and education: an ESPN survey.,"Coronavirus disease-2019 (COVID-19) has been challenging for patients and medical staff. Radical changes have been needed to prevent disruptions in patient care and medical education. A web-based survey was sent to European Society for Pediatric Nephrology (ESPN) members via the ESPN mailing list to evaluate the effects of the COVID-19 pandemic on delivery of pediatric nephrology (PN) care and educational activities. There were ten questions with subheadings. Seventy-six centers from 24 countries completed the survey. The time period was between the beginning of the pandemic and May 30, 2020. The number of patients admitted in PN wards and outpatient clinics were significantly decreased (2.2 and 4.5 times, respectively). Telemedicine tools, electronic prescriptions, online applications for off-label drugs, and remote access to laboratory/imaging results were used in almost half of the centers. Despite staff training and protective measures, 33% of centers reported COVID-19 infected staff, and 29% infected patients. Difficulties in receiving pharmaceuticals were reported in 25% of centers. Sixty percent of centers suspended living-related kidney transplantation, and one-third deceased-donor kidney transplantation. Hands-on education was suspended in 91% of medical schools, and face-to-face teaching was replaced by online systems in 85%. Multidisciplinary training in PN was affected in 54% of the centers. This survey showed a sharp decline in patient admissions and a significant decrease in kidney transplantation. Telemedicine and online teaching became essential tools, requiring integration into the current system. The prolonged and fluctuating course of the pandemic may pose additional challenges necessitating urgent and rational solutions.","Pediatric nephrology (Berlin, Germany)",2022-Aug,"Yazıcıoğlu B, Bakkaloğlu SA",2,1770,nephrology,2025-11-22
38353783,Performance of ChatGPT and Bard in self-assessment questions for nephrology board renewal.,"Large language models (LLMs) have impacted advances in artificial intelligence. While LLMs have demonstrated high performance in general medical examinations, their performance in specialized areas such as nephrology is unclear. This study aimed to evaluate ChatGPT and Bard in their potential nephrology applications. Ninety-nine questions from the Self-Assessment Questions for Nephrology Board Renewal from 2018 to 2022 were presented to two versions of ChatGPT (GPT-3.5 and GPT-4) and Bard. We calculated the correct answer rates for the five years, each year, and question categories and checked whether they exceeded the pass criterion. The correct answer rates were compared with those of the nephrology residents. The overall correct answer rates for GPT-3.5, GPT-4, and Bard were 31.3% (31/99), 54.5% (54/99), and 32.3% (32/99), respectively, thus GPT-4 significantly outperformed GPT-3.5 (p < 0.01) and Bard (p < 0.01). GPT-4 passed in three years, barely meeting the minimum threshold in two. GPT-4 demonstrated significantly higher performance in problem-solving, clinical, and non-image questions than GPT-3.5 and Bard. GPT-4's performance was between third- and fourth-year nephrology residents. GPT-4 outperformed GPT-3.5 and Bard and met the Nephrology Board renewal standards in specific years, albeit marginally. These results highlight LLMs' potential and limitations in nephrology. As LLMs advance, nephrologists should understand their performance for future applications.",Clinical and experimental nephrology,2024-May,"Noda R, Izaki Y, Kitano F, Komatsu J, Ichikawa D, Shibagaki Y",6,1493,nephrology,2025-11-22
36434513,Albuminuria testing and nephrology care among insured US adults with chronic kidney disease: a missed opportunity.,"In chronic kidney disease (CKD), assessment of both estimated glomerular filtration rate (eGFR) and albuminuria are necessary for stratifying risk and determining the need for nephrology referral. The Kidney Disease: Improving Global Outcomes clinical practice guidelines for CKD recommend nephrology referral for eGFR < 30 ml/min/1.73m<sup>2</sup> or for urinary albumin/creatinine ratio ≥ 300 mg/g. Using a national claims database of US patients covered by commercial insurance or Medicare Advantage, we identified patients with CKD who were actively followed in primary care. We examined receipt of nephrology care within 1 year among these patients according to their stage of CKD, classified using eGFR and albuminuria categories. Multivariable logistic regression was used to examine odds of receiving nephrology care by CKD category, adjusting for age, sex, race/ethnicity, diabetes, heart failure, and coronary artery disease. Among 291,155 patients with CKD, 55% who met guideline-recommended referral criteria had seen a nephrologist. Receipt of guideline-recommended nephrology care was higher among those with eGFR < 30 (64%; 11,330/17738) compared with UACR ≥300 mg/g (51%; 8789/17290). 59% did not have albuminuria testing. Those patients without albuminuria testing had substantially lower adjusted odds of recommended nephrology care (aOR 0.47 [0.43, 0.52] for eGFR < 30 ml/min/1.73m<sup>2</sup>). Similar patterns were observed in analyses stratified by diabetes status. Only half of patients meeting laboratory criteria for nephrology referral were seen by a nephrologist. Underutilization of albuminuria testing may be a barrier to identifying primary care patients at elevated kidney failure risk who may warrant nephrology referral.",BMC primary care,2022-Nov,"Chu CD, Powe NR, Shlipak MG, Scherzer R, Tummalapalli SL, Estrella MM, Tuot DS",7,1754,nephrology,2025-11-22
38256408,Chain of Thought Utilization in Large Language Models and Application in Nephrology.,"Chain-of-thought prompting enhances the abilities of large language models (LLMs) significantly. It not only makes these models more specific and context-aware but also impacts the wider field of artificial intelligence (AI). This approach broadens the usability of AI, increases its efficiency, and aligns it more closely with human thinking and decision-making processes. As we improve this method, it is set to become a key element in the future of AI, adding more purpose, precision, and ethical consideration to these technologies. In medicine, the chain-of-thought prompting is especially beneficial. Its capacity to handle complex information, its logical and sequential reasoning, and its suitability for ethically and context-sensitive situations make it an invaluable tool for healthcare professionals. Its role in enhancing medical care and research is expected to grow as we further develop and use this technique. Chain-of-thought prompting bridges the gap between AI's traditionally obscure decision-making process and the clear, accountable standards required in healthcare. It does this by emulating a reasoning style familiar to medical professionals, fitting well into their existing practices and ethical codes. While solving AI transparency is a complex challenge, the chain-of-thought approach is a significant step toward making AI more comprehensible and trustworthy in medicine. This review focuses on understanding the workings of LLMs, particularly how chain-of-thought prompting can be adapted for nephrology's unique requirements. It also aims to thoroughly examine the ethical aspects, clarity, and future possibilities, offering an in-depth view of the exciting convergence of these areas.","Medicina (Kaunas, Lithuania)",2024-Jan,"Miao J, Thongprayoon C, Suppadungsuk S, Krisanapan P, Radhakrishnan Y, Cheungpasitporn W",6,1719,nephrology,2025-11-22
32773327,Consensus document for ultrasound training in the specialty of Nephrology.,"Ultrasound is an essential tool in the management of the nephrological patient allowing the diagnosis, monitoring and performance of kidney intervention. However, the usefulness of ultrasound in the hands of the nephrologist is not limited exclusively to the ultrasound study of the kidney. By ultrasound, the nephrologist can also optimize the management of arteriovenous fistula for hemodialysis, measure cardiovascular risk (mean intimate thickness), implant central catheters for ultrasound-guided HD, as well as the patient's volemia using basic cardiac ultrasound, ultrasound of the cava inferior vein and lungs. From the Working Group on Interventional Nephrology (GNDI) of the Spanish Society of Nephrology (SEN) we have prepared this consensus document that summarizes the main applications of ultrasound to Nephrology, including the necessary basic technical requirements, the framework normative and the level of training of nephrologists in this area. The objective of this work is to promote the inclusion of ultrasound, both diagnostic and interventional, in the usual clinical practice of the nephrologist and in the Nephrology Services portfolio with the final objective of offering diligent, efficient and comprehensive management to the nephrological patient.",Nefrologia,2020-,"Rivera Gorrín M, Sosa Barrios RH, Ruiz-Zorrilla López C, Fernández JM, Marrero Robayna S, Ibeas López J, Salgueira Lazo M, Moyano Franco MJ, Narváez Mejía C, Ceballos Guerrero M, Calabia Martínez J, García Herrera AL, Roca Tey R, Paraíso Cuevas V, Merino Rivas JL, Abuward Abu-Sharkh I, Betriu Bars À",17,1277,nephrology,2025-11-22
33212206,Perceptions of Home Dialysis Training and Experience Among US Nephrology Fellows.,"Prior research suggests a lack of confidence among graduating US nephrology trainees in implementing both peritoneal dialysis (PD) and home hemodialysis (HHD). Gaps in fellowship training may represent an obstacle to achieving the Advancing American Kidney Health Initiative's goal of increasing the use of home dialysis. We sought to identify the strengths of and limitations in home dialysis training. A cross-sectional study surveying nephrology trainees regarding their confidence with home dialysis management and perceptions of home dialysis educational resources provided by their training program. A paper survey was distributed to 110 nephrology trainees with at least 1 year of nephrology fellowship training who attended any 1 of 3 home dialysis conferences. Data were summarized as percentages. χ<sup>2</sup>, Fisher exact, and Kruskal-Wallis rank sum tests were used for statistical analysis. Self-perception of readiness to manage PD and HHD patients. 76 of 110 (66%) attendees completed the survey. Most respondents were moderately confident regarding principles of PD. However, only 3% had initiated patients on ""urgent-start PD"" and 11% observed a PD catheter insertion. The level of confidence for HHD was low. Most trainees attended a home dialysis continuity clinic with mentorship from faculty. A small number of participants and the inability to verify respondent-provided data for the number of PD and HHD patients seen and clinics attended. Potential lack of generalizability owing to inclusion of only trainees who attended a home dialysis conference. Nephrology trainees perceive low and moderate levels of preparedness for managing HHD and PD, respectively. Educational innovation and optimization of resources at both the institutional and national levels may improve confidence and promote public policy goals regarding home dialysis therapies.",American journal of kidney diseases : the official journal of the National Kidney Foundation,2021-May,"Gupta N, Taber-Hight EB, Miller BW",3,1873,nephrology,2025-11-22
38150027,Embracing the (r)evolution of social media and digital scholarship in pediatric nephrology education.,"Free Open-Access Medical Education (FOAMed) has transformed medical education in the past decade by complementing and substituting for traditional medical education when needed. The attractiveness of FOAMed resources is due to their inexpensive nature, wide availability, and user ability to access on demand across a variety of devices, making it easy to create, share, and participate. The subject of nephrology is complex, fascinating, and challenging. Traditional didactic lectures can be passive and ineffective in uncovering these difficult concepts and may need frequent revisions. Active teaching methods like flipped classrooms have shown some benefits, and these benefits can only be multifold with current social media tools. Social media will inspire the involvement of students and allow them to create and share educational content in a ""trendy way,"" encouraging the participation of their peers and thus building an educational environment more conducive to them while promoting revision and retainment. FOAMed also promotes asynchronous learning, spaced learning, microlearning, and multimodal presentation with a meaningful variation. This article discusses the evolution of digital education, social media platforms, tools for creating and developing FOAMed resources, and digital scholarship.","Pediatric nephrology (Berlin, Germany)",2024-Jul,"Shah SS, Zangla E, Qader MA, Chaturvedi S, Mannemuddhu SS",5,1311,nephrology,2025-11-22
39587463,Nephrology providers' perspective and use of mortality prognostic tools in dialysis patients.,"Mortality prognostic tools exist to aid in shared decision making with kidney failure patients but are underutilized. This study aimed to elucidate nephrology providers' practice patterns and understand barriers to prognostic tool use. Nephrology providers (8 physicians and 2 nurse practitioners) at an academic medical center underwent semi-structured interviews regarding their experience and perspective on the utility of mortality prognostic tools. Common themes were identified independently by 2 reviewers using grounded theory. Three six-month mortality prognostic tools were applied to the 279 prevalent dialysis patients that the interviewed providers care for. The C statistic was calculated for each tool via logistic regression and subsequent ROC analysis. Nephrology providers reviewed the performance of the prognostication tools in their own patient population. A post interview reassessed perspectives and any change in attitudes regarding the tools. Nephrology providers did not use these mortality prognostic tools in their practice. Key barriers identified were provider concern that the tools were not generalizable to their patients, providers' trust in their own clinical judgement over that of a prognostic tool, time constraints, and lack of knowledge about the data behind these tools. When re-interviewed with the results of the three prognostic tools in their patients, providers thought the tools performed as expected, but still did not intend to use the tools in their practice. They reported that these tools are good for populations, but not individual patients. The providers preferred to use clinical gestalt for prognostication. Although several well validated prognostic tools are available for predicting mortality, the nephrology providers studied do not use them in routine practice, even after an educational intervention. Other approaches should be explored to help incorporate prognostication in shared-decision-making for patients receiving dialysis.",BMC nephrology,2024-Nov,"Bergeron J, Marchese C, Jensen C, Meagher S, Kennedy AG, Tompkins B, Cheung KL",7,1994,nephrology,2025-11-22
37031361,Nephrology-tailored geriatric assessment as decision-making tool in kidney failure.,"Dialysis might not benefit all older patients with kidney failure, particularly those with multimorbid conditions and frailty. Patients' and healthcare professionals' awareness of the presence of geriatric impairments could improve outcomes by tailoring treatment plans and decisions for individual patients. We aimed to explore the perspectives of patients and healthcare professionals on nephrology-tailored geriatric assessment to fuel decision-making for treatment choices in older patients with kidney failure. In an exploratory qualitative study using focus groups, participants discussed perspectives on the use and value of nephrology-tailored geriatric assessment for the decision-making process to start or forego dialysis. Patients (n = 18) with kidney failure, caregivers (n = 4), and professionals (n = 25) were purposively sampled from 10 hospitals. Interviews were audio-recorded, transcribed verbatim and inductively analysed using thematic analysis. Three main themes emerged that supported or impeded decision-making in kidney failure: (1) patient psycho-social situation; (2) patient-related factors on modality choice; (3) organisation of health care. Patients reported feeling vulnerable due to multiple chronic conditions, old age, experienced losses in life and their willingness to trade longevity for quality of life. Professionals recognised the added value of nephrology-tailored geriatric assessment in three major themes: (i) facilitating continual holistic assessment, (ii) filling the knowledge gap, and (iii) uncovering important patient characteristics. nephrology-tailored geriatric assessment was perceived as a valuable tool to identify geriatric impairments in older patients with kidney failure. Integration of its outcomes can facilitate a more holistic approach to inform choices and decisions about kidney replacement therapy.",Journal of renal care,2024-Jun,"Berkhout-Byrne NC, Voorend CGN, Meuleman Y, Mooijaart SP, Brunsveld-Reinders AH, Bos WJW, Van Buren M",7,1867,nephrology,2025-11-22
33229909,Great nephrologists begin with great teachers: update on the nephrology curriculum.,"The purpose of this review is to highlight developments and opportunities in the nephrology curriculum from the basic science foundation years through teaching medical students, residents and fellows in the clinical realm. Teaching skills are a vital tool for nephrologists both to promote excellent patient care and attract talented learners to the field. Exposure to dynamic and inspiring nephrologists is one of the main factors given by students and residents for selecting a career in nephrology. Nephrology teaching, including case discussions, problem-based learning, team-based learning and flipped classrooms, provides motivating active learning for medical students and is equally effective for didactics in graduate medical education. Avenues for teaching in the clinical realm include the microskills framework, bedside teaching and grounding in evidence-based medicine. Areas of growth include blended nephrology/subspecialty fields as well as social media applications. Medical education is a satisfying and exciting area of growth in the field of nephrology. The recent literature provides a framework for best practices in active learning as well as providing numerous examples of educational interventions and innovations. In addition, this field is ripe for further development and scholarly activity.",Current opinion in nephrology and hypertension,2021-Mar,Raff AC,1,1319,nephrology,2025-11-22
36130826,Point-of-Care Ultrasound Training during Nephrology Fellowship: A National Survey of Fellows and Program Directors.,"Point-of-care ultrasound (POCUS)-performed by a clinician during a patient encounter and used in patient assessment and care planning-has many potential applications in nephrology. Yet, US nephrologists have been slow to adopt POCUS, which may affect the training of nephrology fellows. This study sought to identify the current state of POCUS training and implementation in nephrology fellowships. Concise survey instruments measuring attitudes toward POCUS, its current use, fellow competence, and POCUS curricula were disseminated to (<i>1</i>) 912 US nephrology fellows taking the 2021 Nephrology In-Training Examination and (<i>2</i>) 229 nephrology training program directors and associate program directors. Fisher exact, chi-squared, and Wilcoxon rank sum tests were used to compare the frequencies of responses and the average responses between fellows and training program directors/associate program directors when possible. Fellow and training program directors/associate program directors response rates were 69% and 37%, respectively. Only 38% of fellows (240 respondents) reported receiving POCUS education during their fellowship, and just 33% of those who did receive POCUS training reported feeling competent to use POCUS independently. Similarly, just 23% of training program directors/associate program directors indicated that they had a POCUS curriculum in place, although 74% of training program directors and associate program directors indicated that a program was in development or that there was interest in creating a POCUS curriculum. Most fellow and faculty respondents rated commonly covered POCUS topics-including dialysis access imaging and kidney biopsy-as ""important"" or ""very important,"" with the greatest interest in diagnostic kidney ultrasound. Guided scanning with an instructor was the highest-rated teaching strategy. The most frequently reported barrier to POCUS program development was the lack of available instructors. Despite high trainee and faculty interest in POCUS, the majority of current nephrology fellows are not receiving POCUS training. Hands-on training guided by an instructor is highly valued, yet availability of adequately trained instructors remains a barrier to program development. This article contains a podcast at https://www.asn-online.org/media/podcast/CJASN/2022_09_21_CJN01850222.mp3.",Clinical journal of the American Society of Nephrology : CJASN,2022-Oct,"Moore CA, Ross DW, Pivert KA, Lang VJ, Sozio SM, O'Neill WC",6,2356,nephrology,2025-11-22
31866229,Moral Distress in Nephrology: Perceived Barriers to Ethical Clinical Care.,"Moral distress occurs when individuals are unable to act in accordance with what they believe to be ethically correct or just. It results from a discrepancy between a clinician's perception of ""the right thing to do"" and what is actually happening and is perpetuated by perceived constraints that limit the individual from speaking up or enacting change. Moral distress is reported by many clinicians in caring for patients with serious illness, including chronic kidney disease and kidney failure. If left unidentified, unexpressed, or unaddressed, moral distress may cause burnout, exhaustion, detachment, and ineffectiveness. At an extreme, moral distress may lead to a desire to abandon the speciality entirely. This article offers an international perspective on moral distress in nephrology in diverse contexts and health care systems. We examine and discuss the sociocultural factors that contribute to moral distress in nephrology and offer suggestions for interventions from individual provider, facility, and health care systems perspectives to reduce the impact of moral distress on nephrology providers.",American journal of kidney diseases : the official journal of the National Kidney Foundation,2020-Aug,"Ducharlet K, Philip J, Gock H, Brown M, Gelfand SL, Josland EA, Brennan F",7,1115,nephrology,2025-11-22
37851423,Development and Validation of a Formative Assessment Tool for Nephrology Fellows' Clinical Reasoning.,"Diagnostic errors are commonly driven by failures in clinical reasoning. Deficits in clinical reasoning are common among graduate medical learners, including nephrology fellows. We created and validated an instrument to assess clinical reasoning in a national cohort of nephrology fellows and established performance thresholds for remedial coaching. Experts in nephrology education and clinical reasoning remediation designed an instrument to measure clinical reasoning through a written patient encounter note from a web-based, simulated AKI consult. The instrument measured clinical reasoning in three domains: problem representation, differential diagnosis with justification, and diagnostic plan with justification. Inter-rater reliability was established in a pilot cohort ( n =7 raters) of first-year nephrology fellows using a two-way random effects agreement intraclass correlation coefficient model. The instrument was then administered to a larger cohort of first-year fellows to establish performance standards for coaching using the Hofstee method ( n =6 raters). In the pilot cohort, there were 15 fellows from four training program, and in the study cohort, there were 61 fellows from 20 training programs. The intraclass correlation coefficients for problem representation, differential diagnosis, and diagnostic plan were 0.90, 0.70, and 0.50, respectively. Passing thresholds (% total points) in problem representation, differential diagnosis, and diagnostic plan were 59%, 57%, and 62%, respectively. Fifty-nine percent ( n =36) met the threshold for remedial coaching in at least one domain. We provide validity evidence for a simulated AKI consult for formative assessment of clinical reasoning in nephrology fellows. Most fellows met criteria for coaching in at least one of three reasoning domains, demonstrating a need for learner assessment and instruction in clinical reasoning.",Clinical journal of the American Society of Nephrology : CJASN,2024-Jan,"Boyle SM, Martindale J, Parsons AS, Sozio SM, Hilburg R, Bahrainwala J, Chan L, Stern LD, Warburton KM",9,1904,nephrology,2025-11-22
38456726,The Current State of Kidney Supportive Care in Nephrology Nursing Practice: A Literature Review.,"Kidney disease is associated with a high physical and psychological symptom burden. For patients whose condition is more compromised, receiving dialysis as a life-sustaining therapy may not improve longevity or quality of life. Palliative care for patients with kidney disease (also termed <i>kidney supportive care</i> [KSC]) is appropriate for this patient population. Nephrology nurses working in dialysis are well positioned to talk with patients about what patients perceive constitutes a meaningful life or death. A literature review was undertaken to find evidence about if and how nephrology nurses engage in KSC with patients receiving dialysis. Based on the 29 articles included in this review, the overarching finding was nephrology nurses working in dialysis <i>are not</i> routinely engaging in KSC. Reasons for this are varied and warrant further investigation.",Nephrology nursing journal : journal of the American Nephrology Nurses' Association,2024-,"Bachynski JC, Duhn L, Costa IG, Camargo-Plazas P",4,875,nephrology,2025-11-22
