pmid,title,abstract,journal,publication_date,authors,num_authors,abstract_length,specialty,collection_date
34149038,Impact of the COVID-19 Pandemic on Clinical Schedules and Physical and Mental Well-Being of Gastroenterology Nonphysician Healthcare Workers: A Nationwide Survey.,"COVID-19 was declared a pandemic in March 2020 by the World Health Organization. To minimize exposure and because of limited personal protective equipment resources, most gastroenterology practices were curtailed/modified during the surge, with slow reopening to a normal/semi-normal schedule. Gastroenterology healthcare workers have been impacted greatly by COVID-19, resulting in job and wage insecurity. The aim of our study was to understand the impact of COVID-19 on gastroenterology healthcare workers across the United States. A web-based survey, consisting of 40 questions, was disseminated among gastroenterology practices across the United States via en masse e-mails and direct contact by authors. In total, 223 gastroenterology healthcare workers completed the survey; 56.1% were from academic settings. COVID-19 impacted the work schedule of 85.2% of participants, with reduced weekly work hours (38.1%), duty reassignment (22.4%), and furlough (13.9%). Uncertainty about job and/or future wages/benefits after reopening was noted in 41%, which was significantly associated with the presence of physical (p = .021) and mental/emotional symptoms (p = .045). Worsening of pre-existing physical and/or mental/emotional conditions was observed in 53%. Inadequate personal protective equipment availability, lack of temporary housing and/or childcare facilities, as well as job insecurity appear to be the important factors leading to worsening physical/mental/emotional conditions among gastroenterology healthcare workers.",Gastroenterology nursing : the official journal of the Society of Gastroenterology Nurses and Associates,,"Keihanian T, Sharma P, Sandhu DS, Sussman DA, Tabibian JH, Girotra M",6,1533,gastroenterology,2025-11-22
34425028,The magnitude and management of functional constipation at pediatric gastroenterology clinics: A survey study of various countries.,"There have been no large-scale epidemiological study of functional constipation of pediatric gastroenterology services. This survey was undertaken to investigate the prevalence of functional constipation and magnitude of related problems in hospital settings of various countries as well as the practice of pediatric gastroenterologists in management of these conditions. The survey was conducted by sending questionnaires to members of Societies for Pediatric Gastroenterology Hepatology and Nutrition of various continents. A total of 274 pediatric gastroenterologists from 41 countries participated in this study. Functional constipation accounted for overall 30% of patients attending pediatric gastroenterology outpatient clinics. In comparison with non-western countries, respondents from western countries reported significantly higher median annual numbers of new patients with intractable functional constipation (10 [4,25] vs 5 [2,10], P < 0.001), dyssynergic defecation (3 [0,15] vs 1 [0,4], P < 0.001), and colonic inertia (2 [0,5] vs 0 [0,1], P < 0.001). The use of high dose polyethylene glycol for fecal disimpaction was significantly more commonly among respondents from western countries, whereas rectal enema was significantly more favored in non-western countries. Respondents from different continents reported significant discrepancies in choices of investigations and management of patients with dyssynergic defecation and colonic inertia. Functional constipation is a major problem for pediatric gastroenterology outpatient services worldwide. There were significant variations in the investigations of choice and therapeutic management of functional constipation, intractable functional constipation, and related problems among pediatric gastroenterologists of different geographic regions.",Journal of gastroenterology and hepatology,2022-Jan,"Osatakul S, Benninga MA, Thapar N, Treepongkaruna S, Puetpaiboon A",5,1814,gastroenterology,2025-11-22
32279545,The consequences of COVID-19 for gastroenterology nursing.,"<b>Jennie Burch</b>, Head of Gastrointestinal Nurse Education, St Mark's Hospital, London (jburch1@nhs.net), discusses the ramifications of coronavirus and the guidelines available to professionals working in gastroenterology.",British journal of nursing (Mark Allen Publishing),2020-Apr,Burch J,1,226,gastroenterology,2025-11-22
34518939,"Local COVID-19 Epicenter in Detroit Metropolitan Area Causing Profound and Pervasive Reorganization of Clinical, Educational, Research, and Financial Programs of a Large Academic Gastroenterology Division with a GI Fellowship and Primary Medical School Affiliation.","To report revolutionary reorganization of academic gastroenterology division from COVID-19 pandemic surge at metropolitan Detroit epicenter from 0 infected patients on March 9, 2020, to > 300 infected patients in hospital census in April 2020 and > 200 infected patients in April 2021. GI Division, William Beaumont Hospital, Royal Oak, has 36 GI clinical faculty; performs > 23,000 endoscopies annually; fully accredited GI fellowship since 1973; employs > 400 house staff annually since 1995; tertiary academic hospital; predominantly voluntary attendings; and primary teaching hospital, Oakland-University-Medical-School. This was a prospective study. Expert opinion. Personal experience includes Hospital GI chief > 14 years until 2020; GI fellowship program director, several hospitals > 20 years; author of > 300 publications in peer-reviewed GI journals; committee-member, Food-and-Drug-Administration-GI-Advisory Committee > 5 years; and key hospital/medical school committee memberships. Computerized PubMed literature review was performed on hospital changes and pandemic. Study was exempted/approved by Hospital IRB, April 14, 2020. Division reorganized patient care to add clinical capacity and minimize risks to staff of contracting COVID-19 infection. Affiliated medical school changes included: changing ""live"" to virtual lectures; canceling medical student GI electives; exempting medical students from treating COVID-19-infected patients; and graduating medical students on time despite partly missing clinical electives. Division was reorganized by changing ""live"" GI lectures to virtual lectures; four GI fellows temporarily reassigned as medical attendings supervising COVID-19-infected patients; temporarily mandated intubation of COVID-19-infected patients for esophagogastroduodenoscopy; postponing elective GI endoscopies; and reducing average number of endoscopies from 100 to 4 per weekday during pandemic peak! GI clinic visits reduced by half (postponing non-urgent visits), and physical visits replaced by virtual visits. Economic pandemic impact included temporary, hospital deficit subsequently relieved by federal grants; hospital employee terminations/furloughs; and severe temporary decline in GI practitioner's income during surge. Hospital temporarily enhanced security and gradually ameliorated facemask shortage. GI program director contacted GI fellows twice weekly to ameliorate pandemic-induced stress. Divisional parties held virtually. GI fellowship applicants interviewed virtually. Graduate medical education changes included weekly committee meetings to monitor pandemic-induced changes; program managers working from home; canceling ACGME annual fellowship survey, changing ACGME physical to virtual site visits; and changing national conventions from physical to virtual. Reports profound and pervasive GI divisional changes to maximize clinical resources devoted to COVID-19-infected patients and minimize risks of transmitting infection.",Digestive diseases and sciences,2021-Nov,Cappell MS,1,2987,gastroenterology,2025-11-22
35621993,Utilization of Pediatric Psychology Services in Outpatient Pediatric Gastroenterology Within a Rural Health System.,"Increased utilization of pediatric psychology services has been demonstrated following integration into urban pediatric gastroenterology clinics; however, examination within rural health systems is lacking. Utilization of pediatric psychology services was assessed through a retrospective analysis of Electronic Health Record data contrasting referrals occurring six months pre- and post-integration of pediatric psychology in an outpatient pediatric gastroenterology clinic within a rural setting. Significant increases in the number of referrals to pediatric psychology and number of billed initial visits were observed after integration, as was a significant decrease in time to be seen. Patients with public insurance were 3.1 times more likely to complete a billed initial visit compared with patients with nonpublic insurance. The current findings support the integration of pediatric psychology within rural outpatient pediatric gastroenterology clinics to increase utilization and allow more traditionally underserved families to benefit from these services.",Journal of pediatric gastroenterology and nutrition,2022-Jul,"Winnick JB, Focht DR, Sukumar K, Kuhn BR, Muldowney R, O'Dell SM",6,1066,gastroenterology,2025-11-22
40021230,The Role of Artificial Intelligence and Big Data for Gastrointestinal Disease.,"Artificial intelligence (AI) is a rapidly evolving presence in all fields and industries, with the ability to both improve quality and reduce the burden of human effort. Gastroenterology is a field with a focus on diagnostic techniques and procedures, and AI and big data have established and growing roles to play. Alongside these opportunities are challenges, which will evolve in parallel.",Gastrointestinal endoscopy clinics of North America,2025-Apr,"Holt NM, Byrne MF",2,392,gastroenterology,2025-11-22
33635780,Telehealth in Pediatric Gastroenterology Can Be a Sustainable Long-Term Option: A Single-Center Experience.,"Telehealth has been a well-established system of care delivery at Kaiser Permanente Northwest Pediatric Gastroenterology since before the COVID-19 era, where 54% of our completed pediatric gastroenterology encounters in the past year were virtual visits. Although it was previously limited in its use across the majority of health care in the US, telehealth is now a widely accepted system in the face of the COVID-19 pandemic. However, this unprecedented rapid expansion of telehealth within both new and established telehealth systems is not without challenges or quality concerns. In this report, we present our single-center experience from the past year where virtual care was already an integral part of our clinical practice in pediatric gastroenterology and review satisfaction data and quality measures from the COVID-19 era where our existing telehealth system expanded to nearly exclusive virtual care.",The Permanente journal,2021-Jan,"Leinwand K, Blodgett N, Ramraj R",3,913,gastroenterology,2025-11-22
33399332,The Impact of COVID-19 on Job Prospects and Educational Training for Pediatric Gastroenterology Fellows.,"The COVID-19 pandemic has significantly affected graduate medical education with redistribution of trainees, altered clinical care, and decreased research. For graduating trainees, there remains concern that financial stability of health systems will affect the availability of new positions and hiring practices. This survey aims to evaluate the pandemic's impact from pediatric gastroenterology fellows' perspectives. An anonymous survey was distributed by e-mail from June 11 to July 1, 2020 to all North American pediatric gastroenterology and advanced training fellows. The survey was tailored for the fellows' year of training including questions on education, clinical experience, research, and job outlook. Of the 434 pediatric gastroenterology fellows, 145 completed the survey. Of all respondents, negative impact was reported in 52% on clinical training, 46% research projects, and 41% procedural confidence. A majority (93%) of third-year respondents had a job contract signed at the time of the survey; however, 18% of those contracts were subsequently altered with 5 respondents having job contracts rescinded due to hiring freezes. Fifty-four percent of first- and second-year fellow respondents reported concern regarding finding a job with the majority being second-year fellows (78%). The COVID-19 pandemic continues to affect the medical system and healthcare professionals. This survey identified significant impact on job acquisition for graduating pediatric gastroenterology fellows and other critical components of training, which are likely applicable to other pediatric trainees. The survey results raise questions about potential strategies to improve medical education and job search success for graduating trainees.",Journal of pediatric gastroenterology and nutrition,2021-Apr,"Irastorza LE, Hopson P, Ta A, Kemme S, Mallon D, Lee CK",6,1743,gastroenterology,2025-11-22
35285659,Analysis of retracted articles in the field of Gastroenterology.,"Retrospection of retracted articles has important implications for research into the ethics of academic publishing. A search was performed of the Retraction Watch database for retracted articles in the field of gastroenterology. A total of 583 retractions were included and around 76 percent were retracted since 2015. Over half of the retractions focused on digestive system neoplasms. Issues of reliability of the contents, duplication and plagiarism were common reasons for retraction. Only a few retractions were due to honest errors, while many articles were retracted by authors due to committing some kind of misconduct.",Revista espanola de enfermedades digestivas,2022-Aug,"Jiang J, Lü M, Tang X",3,627,gastroenterology,2025-11-22
38835233,Pancreas units within gastroenterology departments. Organizational and operational standards for a patient-centered service.,"The Asociación Española de Pancreatología (AESPANC), Asociación Española de Gastroenterología (AEG), and Sociedad Española de Patología Digestiva (SEPD) have developed a consensus document on the standards and recommendations they consider essential for the organization of pancreas units (PUs) within gastroenterology services (GSs) in order to conduct their activities in an efficient, high-quality manner. The consensus document defines PUs and lays down standards relating to their organization, structure, service portfolio, processes, and teaching and research activities. Standards have been categorized as mandatory (requirements to be met to qualify for certification by the scientific societies responsible for the standards) or recommendations. Standards should be updated at most within five years based on the experience gained in Spanish PUs and the advance of knowledge regarding pancreas disease. Development of health outcome indicators, including patient-reported outcome measures (PROMs), is considered a relevant challenge, as is evidence on the association of PU structure and activity standards with health outcomes.",Revista espanola de enfermedades digestivas,2024-Jul,"Domínguez Muñoz JE, Martínez Moneo E, Bolado Concejo F, Alberca de Las Parras F, Carballo Álvarez F, Elola Somoza FJ",6,1138,gastroenterology,2025-11-22
32878577,UEG framework for the development of high-quality clinical guidelines.,"The 48 national member societies and 17 specialist member societies which operate under the umbrella of United European Gastroenterology (UEG) increasingly develop clinical practice guidelines for both national and international implementation. The methodologies and strategies used in these guidelines vary considerably. The UEG Quality of Care Taskforce aimed to provide a framework for quality guidelines in order to assist member societies in the process of developing guidelines, and to provide a tool for readers of guidelines to critically appraise their quality. We outline the steps necessary to begin the guideline development process, how to build working groups, how to search for evidence, how to grade the quality of the evidence, how to reach consensus on statements and how to write the guideline document. We believe that using this framework will increase the potential to produce a high-quality guideline which is transparent, independent, reproducible and implementable.",United European gastroenterology journal,2020-Oct,"Boltin D, Lambregts DM, Jones F, Siterman M, Bonovas S, Cornberg M, Khannoussi W, Doherty G",8,990,gastroenterology,2025-11-22
38813746,The Saudi Gastroenterology Association consensus on the clinical care pathway for the diagnosis and treatment of GERD.,"Gastroesophageal reflux disease (GERD) is one of the most common problems encountered in outpatient general medicine and gastroenterology clinics. GERD may present with classic esophageal symptoms, extraesophageal symptoms, or mixed symptoms. The diagnosis and treatment of GERD are challenging due to the variety of symptoms and multifactorial pathophysiology. Since there is no consensus on the diagnosis and treatment of GERD in Saudi Arabia, the Saudi Gastroenterology Association established an expert group to formulate a consensus on the clinical care pathway for the diagnosis and treatment of GERD to update health-care providers in Saudi Arabia. The expert group reviewed the literature including recently published international guidelines, clinical trials, and expert opinion and conducted virtual and in-person meetings. A total of 22 statements on the definition, diagnosis, and treatment of GERD were formulated, and three algorithms for the clinical care of GERD were developed with a detailed description for each step. The expert group endorsed the new definition of GERD, the practical principles of interpretation of the diagnostic GERD evaluation, and the practical guidance for GERD treatment including medical, surgical, and endoscopic therapy. The expert group recommends further studies to investigate local data on the diagnosis and treatment of GERD.",Saudi journal of gastroenterology : official journal of the Saudi Gastroenterology Association,2024-Nov,"Alzahrani MA, Alqaraawi AM, Alzubide SR, Abufarhaneh E, Alkhowaiter SS, Alsulaimi M, Alkhiari R, AlMalki AS, Alfadda AA, Aljahdli ES, Alsohaibani FI, AlLehibi AH, Almadi MA",13,1377,gastroenterology,2025-11-22
36518089,Evaluation of financial conflicts of interest and quality of evidence in Japanese gastroenterology clinical practice guidelines.,"Clinical practice guidelines assist healthcare professionals in providing evidence-based care. However, pharmaceutical companies' financial interests often influence guideline content. This study aimed to elucidate the magnitude of financial ties among Japanese gastroenterology guideline authors and the pharmaceutical industry. Using pharmaceutical company disclosed payment data, we evaluated financial conflicts of interest (COI) among Japanese Society of Gastroenterology guideline authors between 2016 and 2021. Additionally, we assessed the evidence quality supporting guideline recommendations and associations with financial COI. Finally, we evaluated author COI management during guideline development against global standards. Overall, 88.2% (231/262) of guideline authors received a median of $12 968 (interquartile range [IQR]: $1839-$70 374) in payments between 2016 and 2019 for lectures, writings, and consulting. Chairpersons received significantly higher payments (median: $86 444 [IQR: $15 455-$165 679]). Notably, 41 (15.6%) authors had undeclared payments exceeding declaration requirements. Low or very low-quality evidence supported 41.0% of recommendations. There was a negative association between the median 4-year payment per author and the proportion of recommendations based on low-quality evidence (odds ratio: 0.966 [95% confidence interval [95% CI]: 0.945-0.987], P = 0.002) and positive association with moderate-quality evidence (odds ratio: 1.018 [95% CI: 1.011-1.025], P < 0.001). Still, the Japanese Society of Gastroenterology guideline development process remains less transparent, with insufficient COI policies relative to global standards. There were extensive financial COI between pharmaceutical companies and guideline authors, and more than 40% of recommendations were based on low-quality evidence. More rigorous and transparent COI policies for guideline development adhering to global standards are warranted.",Journal of gastroenterology and hepatology,2023-Apr,"Murayama A, Kamamoto S, Murata N, Yamasaki R, Yamada K, Yamashita E, Saito H, Tanimoto T, Ozaki A",9,1958,gastroenterology,2025-11-22
39776128,COLLABORATIVE NETWORKS IN GASTROENTEROLOGY RESEARCH: A CO-AUTHORSHIP NETWORK ANALYSIS (2000-2023).,"This study aims to analyze the co-authorship network in Gastroenterology research, focusing on publications from 2000 to 2023, to understand the collaborative relationships among researchers and identify key contributors in the field. Using data from the Web of Science (WoS), I examined 18,855 Gastroenterology-related articles published between 2000 and 2023. The analysis was conducted using Python within the PyCharm environment. I assessed the network at both macro and micro levels. Macro-level indicators included network density, clustering coefficient, components, and average path length. Micro-level indicators included degree centrality, closeness centrality, and betweenness centrality, which helped identify influential researchers and research groups. The analysis revealed an evolution from a fragmented and sparsely connected network in the early 2000s to a more interconnected structure in recent years. Despite the overall increase in network density and clustering, full integration was not achieved, with many researchers remaining in isolated clusters. Key researchers such as Gasbarrini G., Vandenplas Y., and Hassan C. were identified as central figures within the network, playing crucial roles in fostering collaboration. The study highlights the ongoing development of collaborative networks in Gastroenterology research, identifying influential researchers and groups that drive advancements in the field. The findings provide valuable insights for enhancing future research collaborations, particularly in areas where Japan excels, such as endoscopic technology.",Arquivos de gastroenterologia,2024-,Ogasawara N,1,1591,gastroenterology,2025-11-22
34334168,AGA Clinical Practice Update on Strategies to Improve Quality of Screening and Surveillance Colonoscopy: Expert Review.,"The purpose of this American Gastroenterological Association Institute Clinical Practice Update was to review the available evidence and provide best practice advice regarding strategies to improve the quality of screening and surveillance colonoscopy. This review is framed around 15 best practice advice statements regarding colonoscopy quality that were agreed upon by the authors, based on a review of the available evidence and published guidelines. This is not a formal systematic review and thus no formal rating of the quality of evidence or strength of recommendation has been carried out.",Gastroenterology,2021-Aug,"Keswani RN, Crockett SD, Calderwood AH",3,598,gastroenterology,2025-11-22
36947408,Recommendations on TNFα inhibitor biosimilar use in clinical practice: a comparison of European gastroenterology IBD guidance.,"Professional associations publish guidance advising gastroenterologists on prescribing biosimilars; however, guidelines differ between countries and change over time. This study aimed to map the presence and content of guidance from European gastroenterology associations on TNFα inhibitor biosimilar use and its development over time. Guidelines on biosimilar prescribing from national gastroenterology associations in the European Economic Area (EEA) partnered with the European Crohn's and Colitis Organization (ECCO) were collected. Treatment guidelines and biosimilar position papers from 2010 to 2022 were included. Data were extracted using a template. 26 of 30 EEA countries have an ECCO-partnered gastroenterology association, of which 14 (53.8%) had national guidelines addressing biosimilars, four (15.4%) followed ECCO's position, and three (11.6%) had treatment guidelines without mentioning biosimilars. From five countries (19.2%) no guidelines were retrieved. Among 18 countries with guidance, 14 (77.8%) associations endorsed initiating biological treatment with biosimilars, and 13 (72.2%) endorsed transitioning from originator to biosimilar. Nine associations published multiple guidelines over time addressing biosimilars; overall, their positions became more encouraging. The majority of gastroenterology associations endorsed biosimilar use. The lack of (up-to-date) guidelines for some associations indicates an area of improvement to support biosimilar use in clinical practice.",Expert opinion on biological therapy,2023-,"Meijboom RW, Barbier L, Druedahl LC, Sarnola K, Tolonen HM, Gardarsdottir H, Egberts TCG, Giezen TJ",8,1503,gastroenterology,2025-11-22
33481380,Baby Steps in the Right Direction: Toward a Parental Leave Policy for Gastroenterology Fellows.,"The American Board of Medical Specialties announced in July 2020 the adoption of a parental leave policy for residents and fellows allows for a minimum of 6 weeks of leave. This policy includes caveats: vacation and/or sick leave can be applied toward these 6 weeks, this leave can only be utilized once during training (whether for parental, caregiver, or medical leave), and this policy only applies to training programs of 2 or more years' duration. Although the new existence of a parental leave policy is a step in the right direction, trainees are in need of a more robust and evidence-based policy. There are particular challenges to be addressed in the male-dominated and procedural field of gastroenterology, in which women are underrepresented and female gastroenterology trainees are more likely to have career decisions limited around the availability of parental leave. This article reviews the evidence supporting the creation of a parental leave policy for gastroenterology fellows, with potential benefits to individual trainees as well as the field, in order to promote equity, recruitment, retention, and advancement of women in gastroenterology.",The American journal of gastroenterology,2021-Mar,Feld LD,1,1164,gastroenterology,2025-11-22
39737846,Evaluation of Perceived Competence and Satisfaction in Neurogastroenterology and Motility Training During the Gastroenterology Fellowship in Spain.,"We evaluated the level of achievement of the published recommendations of the European and American neurogastroenterology and motility (NGM) Societies, on the competence in managing NGM disorders in a European Country with regulated gastroenterology training program. We conducted a nationwide survey to gastroenterologists in Spain. Information regarding demographics, training center characteristics, NGM training, self-reported interest, satisfaction with the Tier 1 skills recommended by the ANMS-ESNM, and perceived competence in the diagnosis and management of diseases in the spectrum of NGM was obtained. Surveys of 222 participants were analyzed (age 31 ± 3 years, 68% female, 77% specialists, 23% residents). During GI training, the average time spent on NGM was 4 (IQR 2-8) weeks, and 14% of participants reported they did not have any (0 weeks total) specific time dedicated to NGM in their training center. Ninety-two (41%) participants reported low satisfaction in the NGM skills obtained during training. There was a disparity in the skills acquired, being greatest for gastroesophageal reflux disease and lowest for colonic inertia (97% and 19% confident, respectively). Multiple regression analysis showed that the weeks of specific training in NGM was an independent factor associated with perceived satisfaction in the skills obtained (IC 95% 1.8-2.9, p < 0.001). Our data reveal a relevant deficit in training on NGM during gastroenterology fellowships and highlight the urgent need to extend and standardize the time allocated to learning NGM in the training programs, as training time correlates with satisfaction in the skills obtained.",Neurogastroenterology and motility,2025-Feb,"Alcala-Gonzalez LG, Alcedo J, Santander C, Suárez JF, Serra J",5,1659,gastroenterology,2025-11-22
37679850,"Advances for pediatricians in 2022: allergy, anesthesiology, cardiology, dermatology, endocrinology, gastroenterology, genetics, global health, infectious diseases, metabolism, neonatology, neurology, oncology, pulmonology.","The last year saw intensive efforts to advance knowledge in pediatric medicine. This review highlights important publications that have been issued in the Italian Journal of Pediatrics in 2022. We have chosen papers in the fields of allergy, anesthesiology, cardiology, dermatology, endocrinology, gastroenterology, genetics, global health, infectious diseases, metabolism, neonatology, neurology, oncology, pulmonology. Novel valuable developments in epidemiology, pathophysiology, prevention, diagnosis and treatment that can rapidly change the approach to diseases in childhood have been included and discussed.",Italian journal of pediatrics,2023-Sep,"Caffarelli C, Santamaria F, Piro E, Basilicata S, D'Antonio L, Tchana B, Bernasconi S, Corsello G",8,614,gastroenterology,2025-11-22
37212584,Chat Generative Pretrained Transformer Fails the Multiple-Choice American College of Gastroenterology Self-Assessment Test.,"Chat Generative Pretrained Transformer (ChatGPT) is a natural language processing model that generates human-like text. ChatGPT-3 and ChatGPT-4 were used to answer the 2022 and 2021 American College of Gastroenterology self-assessment tests. The exact questions were inputted in both versions of ChatGPT. A score of 70% or higher was required to pass the assessment. Overall, ChatGPT-3 scored 65.1% on 455 included questions and GPT-4 scored 62.4%. ChatGPT did not pass the American College of Gastroenterology self-assessment test. We do not recommend its use for medical education in gastroenterology in its current form.",The American journal of gastroenterology,2023-Dec,"Suchman K, Garg S, Trindade AJ",3,623,gastroenterology,2025-11-22
33624890,Application of artificial intelligence in gastroenterology: Potential role in clinical practice.,"Artificial intelligence (AI) based on deep learning boosted medical research in the past years and is expected to enormously change the style of health care in many aspects in the foreseeable future. Nowadays, there are exploding volumes of healthcare-related data being generated daily. Because of its time-sensitive characteristics, being able to process large amounts of data in real-time fashion is crucial in healthcare settings. In gastroenterology practice, AI can manage and interpret the sheer amount of data with different formats coming from a myriad of sources, including currently used endoscopic or imaging devices, digital record systems, and electronic health records, or from other sources such as governmental databases, social media, or wearable devices over a long period. Traditional gastroenterology is nowadays beginning to transform to a new personalized, predictive, and preventive paradigm. Evidence-based practices and recent studies are coming out every day, and big data-based approaches and the progress in basic sciences and its emerging applications are now becoming the indispensable part of precision medicine. In gastroenterology, AI can be applied in disease diagnosis, treatment guidance, outcome prediction, and reducing workload of the healthcare staff. As the healthcare community begins to embrace AI technology, how to seamlessly construct an interoperable platform to accommodate data with high variety and veracity with high velocity and implement AI in the clinical workflow would be the future challenges.",Journal of gastroenterology and hepatology,2021-Feb,"Kuo CY, Chiu HM",2,1551,gastroenterology,2025-11-22
39058369,Evaluation of gastroenterology training curriculum in Greece.,Resident Survey of Gastroenterology Training in Greece.,United European gastroenterology journal,2024-Oct,"Ioannou A, Dimopoulou K, Rizos E, Manthopoulou E, Sidiropoulos O, Papathanasiou E, Tziatzios G, Paraskeva K, Papanikolaou IS",9,55,gastroenterology,2025-11-22
38337688,Development of a Culinary Medicine Curriculum to Support Nutrition Knowledge for Gastroenterology Fellows and Faculty.,"Gastroenterologists encounter many nutrition-related disorders in their practice, yet the nutritional needs of patients with chronic gastrointestinal (GI) and liver disease are largely unaddressed by treating physicians, due to suboptimal nutrition education. To address this gap, we developed and piloted a culinary medicine course for a GI fellowship training program. The objective of this study is to describe the development, implementation, and acceptability of the course. A registered dietitian, a chef instructor, and a gastroenterology clinical professor trained in culinary medicine developed the four-class tailored curriculum and delivered the classes remotely. Each class had a theme related to commonly encountered GI disorders and included hands-on meal preparation, a nutrition lecture, and a patient case study discussion. Post-course feedback surveys were disseminated. Twenty-three GI physicians enrolled in the course and the attendance rates in classes 1-4 were 83%, 65%, 61%, and 48%, respectively. Among 15 completed feedback surveys, 80% reported that the class contents were either moderately or extremely useful and all endorsed the curriculum for other gastroenterologists. Future studies of culinary medicine programs tailored to medical specialties should identify strategies to maintain engagement and assess the impact on nutrition knowledge, competencies, and translation of these new skills to clinical practice.",Nutrients,2024-Jan,"Lindsay KL, Kennedy J, Kim D, Kalra A, Parekh NK",5,1446,gastroenterology,2025-11-22
32130654,Lowering the threshold of statistical significance in gastroenterology trials.,"A multidisciplinary international cohort of 72 expert statisticians and researchers recently proposed lowering the p value threshold from 0.05 to 0.005 to mitigate distortion of trial results and decrease bias. We hereby explored how a change to the p value threshold may alter the statistical significance of primary endpoints in gastroenterology (GE) randomized control trials (RCTs). We analyzed RCTs published in the 20 highest ranked GE and medicine journals. For each trial, we extracted the p values for the corresponding primary endpoints. We retrieved 233 RCTs, of which 159 were included in the final analysis yielding 202 primary endpoints. Of these endpoints, 60% had a p value less than 0.05 and when a threshold of less than 0.005 was applied, approximately 50% retained significance. We endorse a lower p value threshold as an actionable, provisional measure for improving statistical inference in GE RCTs until more long-term solutions become available.",Indian journal of gastroenterology : official journal of the Indian Society of Gastroenterology,2020-Feb,"Walters C, Meyer C, Fladie I, Wayant C, Vassar M",5,969,gastroenterology,2025-11-22
33639699,"The ""Fonds Georges Brohée"": a longstanding Belgian national initiative to stimulate research in hepatogastroenterology.","The Fonds Brohée/Brohée fund was created in 1964 at the initiative of 16 Belgian physicians, in the memory of Georges Brohée, the founder of the Belgian Society of Gastroenterology in 1928 and of its Journal in 1933, first published under the name ""Le Journal Belge de Gastro-entérologie"", then until today as ""Acta Gastro-Enterologica Belgica"". The goal of the Fonds is to stimulate research in the field of gastroenterology in Belgium, by awarding a young researcher (< 40 years) for an outstanding work in the clinical, translational or fundamental setting. Since 1966, 26 remarkable works have been awarded in various areas of interest in gastrointestinal diseases, whether in IBD, functional disorders, digestive oncology and, last but not least, hepatology. Since the recognition of their work, many of the awardees have become recognized for their expertise well beyond Belgium. Hopefully, the Foundation will continue to thrive and flourish after 55 years, as the members of its board and its healthy finances will allow to continue to promote and encourage high-quality research by young hepato-gastroenterologists in Belgium.",Acta gastro-enterologica Belgica,2021-,"Borbath I, Fiasse R, Van Hootegem P",3,1135,gastroenterology,2025-11-22
37170570,Gender differences in the authorship of Global Major Gastroenterology Society Guidelines.,"Gender differences remain a serious issue in the gastroenterology field, which negatively affect the career success and academic advancement of female gastroenterologists. In this study, we aim to identify gender differences in the authors of global major Gastroenterology Society guidelines. We included six associations and collected guidelines published between 2003 and 2022. The genders of authors were determined and recorded for each guideline. Linear by linear association test was used to assess trends every 5 years. We included 210 guidelines and 461 authors. The proportion of female first and senior authors was 11.3% and 9.8%, respectively. The number of female first and senior authors in most societies has improved over the past 20 years, with the largest increase in the AGA. Women are still underrepresented among the authors of guidelines. Although gender differences have gained more attention in recent years, there are many obstacles to achieving gender equality.",Revista espanola de enfermedades digestivas,2024-May,"Li S, Luo B, Peng J, Lü M, Peng Y, Tang X",6,986,gastroenterology,2025-11-22
38773963,Advocacy in pediatric gastroenterology: An academic clinician's impact and guide.,The current state of policy-making necessitates clinicians and their organizations to be more engaged. This article provides practical examples of how to engage in various levels of advocacy within pediatric gastroenterology.,Journal of pediatric gastroenterology and nutrition,2024-Jul,"Abbas MI, Kohli R, Du N, Orsagh-Yentis DK, Dotson JL",5,225,gastroenterology,2025-11-22
39126451,Patched but Still Leaky: An Update on the Pipeline for Women in Gastroenterology.,"Women remain underrepresented in gastroenterology (GI). Studies have identified that a lack of formal mentorship for women contributes to this underrepresentation. While many GI divisions have adopted models for supporting GI fellows and faculty, there is a gap in our knowledge regarding mentorship options for internal medicine (IM) residents interested in GI. To evaluate representation of women at each level of their career (resident, fellow, and attending) and examine trends in representation of women in GI compared to other IM subspecialties. We analyzed AAMC Physician Specialty Data Reports to compare gender representation and growth of women representation across all IM subspecialties and residencies from 2007 to 2021. In 2021, 44.3% of IM residents, 37.8% of GI fellows, and 19.7% of actively practicing attending gastroenterologists were women. Since 2007, GI comprised significantly lower proportions of women attendings except for cardiology, and lower representation in fellows, except for cardiology and nephrology, than other IM subspecialties (p < 0.001). There was a consistently higher proportion of women GI fellows than attendings over the past 14 years (p < 0.01). GI has among the lowest representation of women at each career level compared to other IM subspecialties. Given the previously reported preference of gender congruent mentoring, the underrepresentation of senior academic gastroenterologists who are women may be a contributing factor to lower proportions of women trainees choosing to pursue GI.",Digestive diseases and sciences,2024-Oct,"Sharma ND, Young KC, Feld LD, Rabinowitz LG",4,1538,gastroenterology,2025-11-22
