pmid,title,abstract,journal,publication_date,authors,num_authors,abstract_length,specialty,collection_date
35029784,Cardiac Outpatient Care in a Digital Age: Remote Cardiology Clinic Visits in the Era of COVID-19.,"The worldwide pandemic caused by the novel coronavirus disease transformed healthcare in many ways. The impact of the pandemic was also noted in outpatient settings with various clinics adopting telehealth as the new normal. The goal of this paper is to investigate how the pandemic impacted the outpatient cardiology setting, specifically regarding the use of telehealth, and can the lessons learned from the adoption of telehealth in the backdrop of COVID-19 be applied to facilitate the wider and routine use of telemedicine in the outpatient cardiology clinic. Several studies have been conducted showcasing COVID-19's impact on the telehealth field of cardiology. Studies showed advantages for patients. Among these advantages are reduction in wait and travel time, easier medication reconciliation, and convenience. They also showed a general comfortability with the transition to telehealth among cardiologists. Furthermore, the adoption of telehealth in the outpatient cardiology setting, specifically with respect to the management of common cardiac conditions of congestive heart failure, atrial fibrillation, and ischemic heart disease, revealed the potential of telemedicine to be used to adequately address these conditions. The transition to telehealth was not without its challenges, such as lack of a physical exam, barriers with certain patient populations to adopting the technology, and changes were noted in frequencies of medication ordering and cardiology-specific laboratory and diagnostic imaging. This transition to telehealth during the pandemic allowed for various studies to be conducted on how telehealth impacted the field of cardiology in the outpatient setting. While patient and practitioner advantages were revealed when compared to traditional outpatient cardiology visits, barriers to the adoption of the technology among specific patient populations were noted as were changes in practice among cardiologists. The use of telemedicine to adequately address common cardiac conditions was also shown. Further investigation into understanding the barriers of specific patient populations and overcoming these barriers, understanding the reason for the changes in practice of cardiologists with the use telemedicine, and investigating the use and incorporation of existing technology such as smart watches and patient portals or apps to make the transition to telehealth not only simpler, but to also optimize the cardiologist management of common cardiac conditions, have the potential to lead to the wider and routine use of telemedicine in the outpatient cardiology clinic.",Current cardiology reports,2022-Jan,"Mishra K, Edwards B",2,2608,cardiology,2025-11-22
30298368,Can regional training courses reduce interobserver variability?,Cardiovascular disease (CVD) is the principal cause of death worldwide. Noninvasive studies have been used for the evaluation of CVD. Ensuring an accurate diagnosis of CVD requires well-trained and qualified professionals. IAEA has implemented regional training courses which are mainly aimed at professionals from countries with less economic development in order to raise their professional level so that it is in accordance with international standards and thus be able to homogenize the practice of nuclear cardiology globally.,Journal of nuclear cardiology : official publication of the American Society of Nuclear Cardiology,2020-Apr,"Alexanderson-Rosas E, Flores-García A",2,531,cardiology,2025-11-22
35688693,"Gender, racial, and ethnic representation of cardiology fellows in the United States, 2014-2020: An underwhelming pace of diversification worsened by the COVID-19 pandemic.","Cardiologists serve a diverse population of patients, yet the lack of diversity within the cardiology workforce has continued to persist and does not represent the composition of the patient population in the United States. Although medical schools and internal medicine residency programs have witnessed major improvements in diversity, the field of cardiology has not emulated these patterns. Gender, race, and ethnicity data from the graduate medical education supplements published annually in the Journal of the American Medical Association from 2014 through 2020 were analyzed. The effect of the COVID-19 pandemic on the recruitment of female trainees in cardiology was also investigated. Women represented 24.6% of cardiology trainees in the year 2020, which is a minor increase from 21.2% in 2014. The percentage of Hispanic trainees has slightly decreased from 6.90% in 2014 to 6.26% in 2020, while the percentage of Black trainees has only increased from 5.45% in 2014 to 5.50% in 2020. The data demonstrate a clear disparity and a desperate need for diversification of the cardiology trainee workforce. The COVID-19 pandemic may also exacerbate this lack of diversity in upcoming years due to the reemergence of inequities in social responsibilities between male and female trainees. Strong action must be taken on an institutional level to shift the culture in cardiology to one that is more appealing to women and underrepresented minorities in order to better serve an increasingly diverse population.",Journal of the National Medical Association,2022-Aug,"Aoun M, Dekhou A, Jahshan A, Chinnaiyan K",4,1515,cardiology,2025-11-22
39624885,Emerging Educational and Networking Platforms in Interventional Cardiology: Expanding Beyond Traditional Social Media.,"With ubiquitous use of smartphones and other Internet-enabled devices, clinicians have access to a plethora of multimedia platforms that enable them to network, share educational content, and learn. Several platforms also enable resources that support clinical decision making. Traditional social media has been used extensively by cardiologists for several years and now extends to the entire care team including trainees, advanced practitioners, nurses and technologists. Numerous challenges include concerns about patient privacy and security, lack of peer-review and organization, and chances of propagating misinformation. More recently, newer networking platforms have emerged within cardiology to overcome several of the limitations of traditional social media. Additionally, mobile applications have emerged as an educational tool that provides clinicians with easy access to the latest information including guidelines, consensus documents, risk estimators and treatment algorithms. These point-of-care learning and decision-making tools are especially relevant and impactful in a procedural field like interventional cardiology. While professional societies are major drivers of these emerging platforms, there are also other stakeholders including educational institutions and the medical device industry. In this review article, we examine the role of traditional social media and describe newer networking platforms as well as mobile applications applicable to interventional cardiology with a discussion about their relative advantages and disadvantages.",Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,2024-Dec,"Bharadwaj AS, Cader FA, Goldsweig AM, Kini A, Sharma S, Gluckman TJ, O'Leary J, Cohen D, Cigarroa JE, Alasnag M",10,1568,cardiology,2025-11-22
34032156,Core Cardiology Training Symposium (COCATS) Standards and Board Certifications: Implications for Fellows-in-Training Seeking Employment.,"The Core Cardiology Training Symposium (COCATS) standards are recommendations endorsed by the American College of Cardiology to assist cardiology fellowship program training directors in curricular design. In addition to seeking COCATS standards as evidence of proficiency in cardiovascular skills, Fellows-In-Training (FITs) often pursue board certifications to maximize their hiring potential. The costs and barriers with COCATS standards and board certification processes are not insignificant, however the degree to which the job marketplace demands them has not been well characterized. The intent of this investigation study was to estimate the demand for COCATS standards and board certification in cardiology job advertisements. We conducted a cross-sectional survey of job listings on the American College of Cardiology's ""Cardiology Careers"" page, to establish how often advanced COCATS standards and certifications are requested. Of a total of 314 total cardiology job postings (including 133 academic positions), only eight (2.5%) job postings explicitly noted COCATS standards. Aside from American Board of Internal Medicine subspecialty certification, only 8.60% required certification in another cardiology related board certification. Despite the perception that COCATS standards and subspecialty certifications are vital to the cardiology job application process, our analysis suggests that few job postings require them. Concern regarding COCATS standards and subspecialty certification of FITs may be out of proportion to the relevance of these achievements on the current job market.",Evaluation & the health professions,2022-Dec,"Betageri O, Winchester D",2,1603,cardiology,2025-11-22
36440543,The development and efficacy of a paediatric cardiology fellowship online preparatory course.,"The transition from residency to paediatric cardiology fellowship is challenging due to the new knowledge and technical skills required. Online learning can be an effective didactic modality that can be widely accessed by trainees. We sought to evaluate the effectiveness of a paediatric cardiology Fellowship Online Preparatory Course prior to the start of fellowship. The Online Preparatory Course contained 18 online learning modules covering basic concepts in anatomy, auscultation, echocardiography, catheterisation, cardiovascular intensive care, electrophysiology, pulmonary hypertension, heart failure, and cardiac surgery. Each online learning module included an instructional video with pre-and post-video tests. Participants completed pre- and post-Online Preparatory Course knowledge-based exams and surveys. Pre- and post-Online Preparatory Course survey and knowledge-based examination results were compared via Wilcoxon sign and paired t-tests. 151 incoming paediatric cardiology fellows from programmes across the USA participated in the 3 months prior to starting fellowship training between 2017 and 2019. There was significant improvement between pre- and post-video test scores for all 18 online learning modules. There was also significant improvement between pre- and post-Online Preparatory Course exam scores (PRE 43.6 ± 11% versus POST 60.3 ± 10%, p < 0.001). Comparing pre- and post-Online Preparatory Course surveys, there was a statistically significant improvement in the participants' comfort level in 35 of 36 (97%) assessment areas. Nearly all participants (98%) agreed or strongly agreed that the Online Preparatory Course was a valuable learning experience and helped alleviate some anxieties (77% agreed or strongly agreed) related to starting fellowship. An Online Preparatory Course prior to starting fellowship can provide a foundation of knowledge, decrease anxiety, and serve as an effective educational springboard for paediatric cardiology fellows.",Cardiology in the young,2023-Oct,"Motonaga KS, Sacks L, Olson I, Balasubramanian S, Chen S, Peng L, Feinstein JA, Silverman NH, Hanley FL, Axelrod DM, Krawczeski CD, Arunamata A, Kwiatkowski DM, Ceresnak SR",14,1990,cardiology,2025-11-22
37450448,How Scientific Are We in the Field of Cardiology?,"The current study investigated the contribution of the dissertations produced in the ﬁeld of cardiology to the scientiﬁc literature and the factors aﬀecting the publication process. The study included 1049 cardiology dissertations archived in the national thesis center database between January 2010 and December 2017. The titles (English and Turkish), abstracts, and author names of cardiology dissertations were searched in Google Academic, TR Directory, and PubMed Central databases. In addition to their publication rates, the subject of the cardiology dissertations, the type of research, the type of institution, the academic title of the cardiology dissertation advisors, the duration of publication, the index of the published journals, and the quartile ranking of the Science Citation Index and Science Citation Index Expanded journals were examined. Among the reviewed 1049 cardiology dissertations 42.7% (n = 448) were published in a journal. The publication rate of cardiology dissertations among male authors was 43.5% and among female authors 40.1%. The cardiology dissertations were published at the highest rate after the 60th month. Among the published cardiology dissertations, 63.4% (n = 284) appeared in journals indexed by the Science Citation Index and Science Citation Index Expanded. There was no statistically signiﬁcant relationship between the academic titles of cardiology dissertation advisors and the quartile ranking of Science Citation Index and Science Citation Index Expanded journals (P = 0.072). There were diﬃculties in transforming into a publication of dissertations in the ﬁeld of cardiology to gain an academic identity. Incentives should be created to increase the desire and motivation of the residents.",Turk Kardiyoloji Dernegi arsivi : Turk Kardiyoloji Derneginin yayin organidir,2023-Jul,"Göçer K, Öztürk B",2,1746,cardiology,2025-11-22
35725887,Integrating artificial intelligence and natural language processing for computer-assisted reporting and report understanding in nuclear cardiology.,"Natural language processing (NLP) offers many opportunities in Nuclear Cardiology. These opportunities include applications in converting nuclear cardiology imaging reports to digital searchable information that may be used as Big Data for machine learning and registries. Another major NLP application is, with the support of AI, in automatically translating MPI image features directly into nuclear cardiology reports. This review describes the symbiotic relationship between AI and NLP in that NLP is being used to facilitate AI applications and, AI techniques are being used to facilitate NLP. This article reviews the fundamentals of NLP and describes various conventional and AI techniques that have been applied in imaging. Key nuclear cardiology applications are reviewed such as conversion of MPI free-text reports to digital documents as well as direct conversion of MPI images into structured medical reports.",Journal of nuclear cardiology : official publication of the American Society of Nuclear Cardiology,2023-Jun,Garcia EV,1,920,cardiology,2025-11-22
34290044,Work-life balance: a comparison of women in cardiology and other specialties.,"Significant gender disparities exist in some medical specialties, particularly cardiology. We assessed work, personal life and work-life balance in women in cardiology in Australia and New Zealand (NZ), compared with other specialties, to determine factors that may contribute to the lack of women in the specialty. This study is a prospective survey-based cohort study comparing cardiology and non-cardiology specialties. An online survey was completed by female doctors in Australia and NZ, recruited via email lists and relevant social media groups. The survey included demographics, specialty, stage of training, work hours/setting, children and relationships, career satisfaction, income and perceptions of specialty. 452 participants completed the survey (median age 36 years), of which 57 (13%) worked in cardiology. Of all respondents, 84% were partnered and 75% had children, with no difference between cardiology and non-cardiology specialties. Compared with non-cardiology specialties, women in cardiology worked more hours per week (median 50 hours vs 40 hours, p<0.001), were more likely to be on call more than once per week (33% vs 12%, p<0.001) and were more likely to earn an annual income >$3 00 000 (35% vs 10%, p<0.001). Women in cardiology were less likely to agree that they led a balanced life (33% vs 51%, p=0.03) or that their specialty was female friendly (19% vs 75%, p<0.001) or family friendly (20% vs 63%, p<0.001). Compared with other specialties, women in cardiology reported poorer work-life balance, greater hours worked and on-call commitments and were less likely to perceive their specialty as female friendly or family friendly. Addressing work-life balance may attract and retain more women in cardiology.",Open heart,2021-Jul,"Vlachadis Castles A, Burgess S, Robledo K, Beale AL, Biswas S, Segan L, Gutman S, Mukherjee S, Leet A, Zaman S",10,1744,cardiology,2025-11-22
31785773,The Top Most-Cited and Influential Published Articles in Atrial Fibrillation from 1900 to 2019.,"Citation classics are widely being implemented in the field of medical and scientific research assessment. The frequency of citation of a particular article is used to gauge its contribution and impact on the clinical world of practice and research. A thorough search of the literature showed a lack of bibliometric analysis on atrial fibrillation (AF). Thereby the main purpose of this study is to pinpoint the trend of the top 100 cited articles on AF. In June 2019, 2 databases, Scopus and Web of Science, were used to acquire the articles published on AF, which belonged to various genres including medicine, medical and interventional cardiology, electrophysiology, and thoracic surgery. The data were thoroughly reviewed and analyzed by 2 reviewers with regards to the number of citations for each article, publications per area, document type, first author name, country of origin, institute of origin, and year of publication. Approval of the Institutional Board Review was not required as we used publically available data retrospectively. The number of citations in the top 100 articles ranged from 622 to 6,641 times with an average citation of 1041.3 per article. The most significant number of articles was published in the year 2004 which ranged up to 11 in total. All the articles are published in 21 English language journals. In these 100 articles, the most were from the United States (n = 63) followed by Canada (n = 24), and other countries (n = 17). The top 5 institutions include McMaster University (n = 9), Institut de Cardiologie de Montreal (n = 8), Population Health Research Institute (n = 8), Harvard Medical School (n = 7), and Mayo Clinic (n = 7). In conclusion, authors seeking to publish a highly referenced article on AF will be determined by source journal, the language of publication, geographic origin, methodology, or research outcome.",The American journal of cardiology,2020-Feb,"Iftikhar PM, Uddin MF, Ali F, Arastu AH, Khan J, Munawar M, Suleman J",7,1874,cardiology,2025-11-22
37507275,Artificial Intelligence in Cardiology: An Australian Perspective.,"Significant advances have been made in artificial intelligence technology in recent years. Many health care applications have been investigated to assist clinicians and the technology is close to being integrated into routine clinical practice. The high prevalence of cardiac disease in Australia places overwhelming demands on the existing health care system, challenging its capacity to provide quality patient care. Artificial intelligence has emerged as a promising solution. This discussion paper provides an Australian perspective on the current state of artificial intelligence in cardiology, including the benefits and challenges of implementation. This paper highlights some current artificial intelligence applications in cardiology, while also detailing challenges such as data privacy, ethical considerations, and integration within existing health infrastructures. Overall, this paper aims to provide insights into the potential benefits of artificial intelligence in cardiology, while also acknowledging the barriers that need to be addressed to ensure safe and effective implementation into an Australian health system.","Heart, lung & circulation",2023-Aug,"Jaltotage B, Ihdayhid AR, Lan NSR, Pathan F, Patel S, Arnott C, Figtree G, Kritharides L, Shamsul Islam SM, Chow CK, Rankin JM, Nicholls SJ, Dwivedi G",13,1134,cardiology,2025-11-22
36223091,Professional Preferences and Perceptions of Cardiology Among Internal Medicine Residents: Temporal Trends Over the Past Decade.,"Internal medicine residents' professional development preferences were discordant with their perceptions of cardiology in a survey circulated a decade ago; no contemporary data exist. This information is important for effective recruitment and retention of a highly talented and diverse future cardiology workforce. To identify residents' professional development preferences and cardiology perceptions, in relation to specialty choice, and compare the findings with those from a decade prior. The original survey from the 2010 study was updated and sent to US internal medicine programs. Respondents (ie, internal medicine residents) rated 38 professional development preferences and 20 cardiology perceptions. Data were collected in 2020 and compared with survey results from the prior 2010 study. Multivariable models were created for specialty choice using scaled independent variables dichotomized using the top 2 options; categorical variables were recoded into binary variables for analysis. Multivariable models were used to determine the association of demographic characterisitcs and survey responses with prospective career choice. Responses were examined by total group, by gender, by self-reported consideration of entering cardiology as a profession, and by comparison with a decade prior both as a group and by gender. A total of 840 residents (mean [SD] age, 29.24 [2.82] years; 49.8% male; 55.4% White) completed the survey. The survey incorporated a 5-point Likert scale of 1 (not important) to 5 (extremely important) for some of the questions, with additional questions on demographic characteristics. The most important professional development preferences by descending Likert score were as follows: positive role models (4.56), stimulating career (3.81), and family friendly (3.78). The cardiology perception statements with the highest agreement were as follows: interferes with family life during training (3.93) and having met positive role models or having positive views of cardiovascular disease as a topic (3.85). Multivariable analysis yielded a 22-element model predicting cardiology as career choice. Compared with the 2010 survey, the findings of this survey indicated increased importance of work-life balance components for both male and female residents, with a greater change in male residents. Contemporary residents were more likely than their predecessors to agree with negative perceptions of cardiology. This survey study found that both male and female residents place a high value on support for optimal work-life balance; these preferences have intensified over the past decade and factor into career choice. Negative perceptions of cardiology persist and, in some aspects, are worsening. Improving the culture of cardiology may make this specialty a more attractive career choice for all.",JAMA cardiology,2022-Dec,"York M, Douglas PS, Damp JB, Fraiche AM, Gillam LD, Hayes SN, Rzeszut AK, Sulistio MS, Wood MJ",9,2835,cardiology,2025-11-22
34879213,"Enhancing knowledge and awareness of transthyretin cardiac amyloidosis and shared decision-making among cardiology team members in Colorado, USA via an online educational initiative.","Our project aimed to increase knowledge of noninvasive diagnostic modalities (including bone radiotracer scintigraphy), raise suspicion of transthyretin cardiac amyloidosis (ATTR-CA), and improve cardiology team member's awareness and knowledge of shared decision-making (SDM), as well as the quality of SDM communication between cardiology team members and patients. An online educational module and survey was developed and cardiology team members in Colorado, USA, were invited to participate. This online educational module included various important topics related to ATTR-CA (e.g., the cause of ATTR-CA, endomyocardial biopsy, and noninvasive methods to diagnose ATTR-CA) and SDM (e.g., benefits of SDM, the role of SDM in the diagnosis of ATTR-CA, implementation of SDM in cardiology practice, and the 3-talk model). There were 34 survey respondents, over one-third of whom were cardiologists. Most respondents agreed on the importance of diagnosing ATTR-CA at an early stage, and about three-quarters of the survey takers agreed that bone scintigraphy can reliably diagnose ATTR-CA without the need for endomyocardial biopsy. Concern over increased time commitment was the leading barrier to the implementation of SDM in respondents' clinical practice. The majority of respondents identified the correct answer regarding ATTR-CA and SDM after reading the online educational module. This improvement in scores after exposure to the online educational module was statistically significant. Baseline knowledge and awareness of various issues related to ATTR-CA was relatively low among cardiology team members. Participants' knowledge was enhanced through our effective online educational program. Prospective educational projects focused on various methods of detecting ATTR-CA as well as other amyloid conditions in diverse clinical settings will remain important.",Hospital practice (1995),2022-Feb,"Ismailov RM, Lerut J, Aceña Á, Khasanova ZD",4,1871,cardiology,2025-11-22
35975463,Advanced fellowship training for cardiology fellows in acute care cardiology.,"Hospitalised children have become more medically complex and increasingly require specialised teams and units properly equipped to care for them. Within paediatric cardiology, this trend, which is well demonstrated by the expansion of cardiology-specific ICUs, has more recently led to the development of acute care cardiology units to deliver team-based and condition-focused inpatient care. These care teams are now led by paediatric cardiologists with particular investment in the acute care cardiology environment. Herein, we describe the foundation and development of an Acute Care Cardiology Advanced Training Fellowship to meet the clinical, scholarly, and leadership training needs of this emerging care environment.",Cardiology in the young,2023-Aug,"Pater CM, Wilmot I, Russell JL, Madsen NL",4,724,cardiology,2025-11-22
34923161,Women in procedural leadership roles in cardiology: The Women In Local Leadership (WILL) observational study.,"Although 50% of U.S. medical students are women, this percentage fails to translate to cardiology. Gender disparities are striking in interventional cardiology (IC) and electrophysiology (EP) and in leadership. Left atrial appendage closure with the WATCHMAN device, as a novel procedure, is a lens into inequities. The purpose of this study was to identify the characteristics and prevalence of women (1) as early WATCHMAN implanters and (2) in related leadership. Data were collected on WATCHMAN implanters and hospitals from January 2017 to December 2018. The gender of physicians in leadership positions was identified via survey as Director of IC, Director of EP, and Chief of Cardiology. The Firth logistic model controlling for covariates modeled the rare event of a woman implanter. Data were obtained for 100% of the cohort. Men comprised 97% of implanters (860/886). No differences in subspecialty or implants by gender were observed. There were 414 hospitals performing WATCHMAN: 24% academic, 97% urban, and most medium/large size (94%). EP made up 61% of implanters. Only 4.8% of hospitals had women in selected leadership roles. Women represented <1% of Directors of IC and only 2.6% of both Directors of EP and Chiefs of Cardiology. Hospitals with a woman in leadership had a 4 times greater odds of a woman implanter (odds ratio 4.24; 95% confidence interval 1.16-15.41; P = .028). Women are underrepresented in cardiology procedural subspecialties in the use of novel technology and in key leadership roles. There was a greater odds of women early implanters of WATCHMAN if a woman led locally. Increasing women in leadership may improve gender diversity through visibility of role models.",Heart rhythm,2022-Apr,"Coylewright M, Dodge SE, Bachour K, Hossain S, Zeitler EP, Kearing S, Douglas PS, Holmes D, Reddy VY, Nair D",10,1706,cardiology,2025-11-22
34918040,Cardiovascular risk in high-hazard occupations: the role of occupational cardiology.,"Work is beneficial for health, but many individuals develop cardiovascular disease (CVD) during their working lives. Occupational cardiology is an emerging field that combines traditional cardiology sub-specialisms with prevention and risk management unique to specific employment characteristics and conditions. In some occupational settings incapacitation through CVD has the potential to be catastrophic due to the nature of work and/or the working environment. These are often termed 'hazardous' or 'high-hazard' occupations. Consequently, many organizations that employ individuals in high-hazard roles undertake pre-employment medicals and periodic medical examinations to screen for CVD. The identification of CVD that exceeds predefined employer (or regulatory body) risk thresholds can result in occupational restriction, or disqualification, which may be temporary or permanent. This article will review the evidence related to occupational cardiology for several high-hazard occupations related to aviation and space, diving, high altitude, emergency workers, commercial transportation, and the military. The article will focus on environmental risk, screening, surveillance, and risk management for the prevention of events precipitated by CVD. Occupational cardiology is a challenging field that requires a broad understanding of general cardiology, environmental, and occupational medicine principles. There is a current lack of consensus and contemporary evidence which requires further research. Provision of evidence-based, but individualized, risk stratification and treatment plans is required from specialists that understand the complex interaction between work and the cardiovascular system. There is a current lack of consensus and contemporary evidence in occupational cardiology and further research is required.",European journal of preventive cardiology,2022-Mar,"Parsons IT, Nicol ED, Holdsworth D, Guettler N, Rienks R, Davos CH, Halle M, Parati G",8,1837,cardiology,2025-11-22
35356933,Diversity of academic general medicine: A cross-sectional bibliometric study of original English-language research articles in general medicine and cardiology in Japan.,"Although research in general medicine is diverse, it has not been compared with research in a different medical specialty. The study aim was to understand the characteristics of research produced at Japanese university departments of general medicine and published in English-language journals, via comparison with another academic specialty, cardiology.In this cross-sectional study, a nationwide survey of the official websites of 82 university-affiliated medical schools in Japan was conducted in April 2020 to identify the heads of general medicine departments. We then surveyed the research output of these individuals in terms of original article output and research field diversity for journals listed in the Web of Science Core Collection of journals from 2010 to 2019. A similar survey of cardiology department publications was also conducted to provide a reference for intergroup comparisons and analysis of covariance.The analysis included 128 researchers from 78 general medicine departments and 96 researchers from 81 cardiology departments. The dominant research field of general medicine was general and internal medicine; that of cardiology was cardiac/cardiovascular systems. Data stratification by research field showed that general medicine researchers published significantly more articles than researchers in cardiology, a field that contains relatively few researchers. Furthermore, a comparison of individual researchers with the same number of published articles showed that researchers in general medicine departments published across a significantly wider range of fields than those in cardiology.This is the first study to describe the research characteristics of general medicine university departments in Japan through comparison with research in a different academic specialty. General medicine researchers in Japan comprise a heterogeneous group that mainly publishes research on general and internal medicine. Some general medicine researchers take a multidisciplinary approach to research and publishing.",Medicine,2022-Mar,"Takahashi N, Matsuhisa T, Takahashi K, Ban N",4,2037,cardiology,2025-11-22
33116553,Cardiology Fellow Diagnostic Accuracy and Data Interpretation Outcomes: A Review of the Current Literature.,"Cardiology fellows, in particular, are in a unique position to mold the new cardiovascular workforce, especially in terms of risk prevention. There is a growing need for the cardiovascular workforce. In the United States, one person dies every forty-two seconds due to a cardiovascular adverse event. A PRISMA systematic review included comprehensive search of the MED-LINE database (PubMed) from 1927 to 2020 - the oldest to newest available literature on the subject available through PubMed. Fifty-seven cardiology fellows together interpreted a total of 1719 EKGs with a correct rate of 52%. Sixty-four fellows completed a total of 1363 echocardiography interpretations with an accuracy rate of nearly 75%. Based on the studies discussed, it is evident that a cardiology fellow, particularly in their early years of training, may be limited due to a lack of experience. With continued EKG and echocardiogram interpretation, as well as other clinical skills practice, fellows can improve their diagnostic accuracy and procedural efficiency.",Vascular health and risk management,2020-,"Zhitny V, Iftekhar N, Alexander L, Ahsan C",4,1043,cardiology,2025-11-22
38507325,Academic and professional profile of cardiology fellowship graduates of National Institute of Cardiology Ignacio Chávez from 2000 to 2015.,"The Ignacio Chávez National Institute of Cardiology (NIC) has positioned itself as an international benchmark in cardiovascular medical education, standing out for its high academic standards and human quality. This study aims to identify the employment and academic profile of cardiology fellowship graduates from the National Institute of Cardiology of Mexico (NIC). A cross-sectional and retrospective study was conducted, involving 473 graduates from the period 2000-2015. Data was collected through an electronic survey. A total of 221 graduates agreed to participate, accounting for 46.7% of the total number of graduates. Among the participants, 85.2% were male. The majority of graduates (82.4%) held Mexican nationality, while the remaining individuals represented various Latin-American nationalities. Following the completion of the cardiology fellowship, 89% of graduates pursued further postgraduate degrees. Within this group, 95.4% completed at least one additional fellowship, while 4.6% pursued a master's or PhD program. The most popular fellowship program chosen was Interventional Cardiology. On average, NIC graduates dedicate 10.8 hours per day to their work, with 6.4 hours dedicated to cardiology and 4.3 hours to their other postgraduate degree. Those employed in both public and private health systems allocate 6.1 hours and 5.2 hours per day, respectively. Additionally, 75% of graduates are involved in teaching activities. Currently, 84% of graduates are employed in Mexico. The majority of NIC graduates are physicians who further their academic training by pursuing additional postgraduate programs. They work longer hours per day compared to the general Mexican population, with a significant focus on clinical cardiology. Graduates actively seek opportunities to share their expertise through various academic activities.",Archivos de cardiologia de Mexico,2024-,"Sierra-Fernández CR, Garnica-Geronimo LR, Azar-Manzur FJ, López-Meneses M, Trevethan-Cravioto SA, Huipe-Dimas A",6,1854,cardiology,2025-11-22
37410599,Combining Congenital Heart Surgical and Interventional Cardiology Outcome Data in a Single Database: The Development of a Patient-Centered Collaboration of the European Congenital Heart Surgeons Association (ECHSA) and the Association for European Paediatric and Congenital Cardiology (AEPC).,"The European Congenital Heart Surgeons Association (ECHSA) Congenital Database (CD) is the second largest clinical pediatric and congenital cardiac surgical database in the world and the largest in Europe, where various smaller national or regional databases exist. Despite the dramatic increase in interventional cardiology procedures over recent years, only scattered national or regional databases of such procedures exist in Europe. Most importantly, no congenital cardiac database exists in the world that seamlessly combines both surgical and interventional cardiology data on an international level; therefore, the outcomes of surgical and interventional procedures performed on the same or similar patients cannot easily be tracked, assessed, and analyzed. In order to fill this important gap in our capability to gather and analyze information on our common patients, ECHSA and The Association for European Paediatric and Congenital Cardiology (AEPC) have embarked on a collaborative effort to expand the ECHSA-CD with a new module designed to capture data about interventional cardiology procedures. The purpose of this manuscript is to describe the concept, the structure, and the function of the new <i>AEPC Interventional Cardiology Part of the ECHSA-CD</i>, as well as the potentially valuable synergies provided by the shared interventional and surgical analyses of outcomes of patients. The new <i>AEPC Interventional Cardiology Part of the ECHSA-CD</i> will allow centers to have access to robust surgical and transcatheter outcome data from their own center, as well as robust national and international aggregate outcome data for benchmarking. Each contributing center or department will have access to their own data, as well as aggregate data from the <i>AEPC Interventional Cardiology Part of the ECHSA-CD</i>. The new <i>AEPC Interventional Cardiology Part of the ECHSA-CD</i> will allow cardiology centers to have access to aggregate cardiology data, just as surgical centers already have access to aggregate surgical data. Comparison of surgical and catheter interventional outcomes could potentially strengthen decision processes. A study of the wealth of information collected in the database could potentially also contribute toward improved early and late survival, as well as enhanced quality of life of patients with pediatric and/or congenital heart disease treated with surgery and interventional cardiac catheterization across Europe and the world.",World journal for pediatric & congenital heart surgery,2023-Jul,"Jacobs JP, Krasemann T, Herbst C, Tobota Z, Maruszewski B, Fragata J, Ebels T, Vida VL, Mattila I, Kansy A, Asfour B, Hörer J, Lotto AA, Çiçek MS, Liuba P, Dittrich S, Chessa M, Bökenkamp R, Sharland G, Hanséus K, Blom NA, Sarris GE",22,2482,cardiology,2025-11-22
