pmid,title,abstract,journal,publication_date,authors,num_authors,abstract_length,specialty,collection_date
32905202,Canadian cohort expanded-access program of nivolumab plus ipilimumab in advanced melanoma.,"The combination of nivolumab and ipilimumab is approved in several jurisdictions (United States, European Union, Canada) for the first-line treatment of patients with advanced melanoma. CheckMate 218 is a North American expanded-access program (eap) of nivolumab plus ipilimumab in patients with advanced melanoma. Here, we report safety and survival outcomes for the Canadian cohort in the eap. Eligible patients were those 18 years of age or older with unresectable stage iii or iv melanoma, an Eastern Cooperative Oncology Group performance status of 0 or 1, and no prior anti-PD-1 or anti-ctla-4 therapy. Patients were treated with nivolumab 1 mg/kg and ipilimumab 3 mg/kg every 3 weeks for 4 cycles (induction phase); they then continued with nivolumab 3 mg/kg every 2 weeks (maintenance phase) until progression, unacceptable toxicity, or a maximum of 48 weeks, whichever occurred first. Safety and overall survival (os) data were collected. Of 194 patients enrolled, 174 were treated, and 51% continued on nivolumab maintenance. Median follow-up was 12.9 months. All-grade and grades 3-4 treatment-related adverse events were reported in 98% and 60% of patients respectively and led to treatment discontinuation in 40% and 28% of patients. Two treatment-related deaths were reported. The 12- and 18-month os rates were 80% [95% confidence interval (ci): 73% to 86%] and 76% (95% ci: 67% to 82%) respectively. In this Canadian population, nivolumab plus ipilimumab demonstrated a safety profile and survival outcomes consistent with phase ii and iii clinical trial data.","Current oncology (Toronto, Ont.)",2020-Aug,"Hogg D, Monzon JG, Ernst S, Song X, McWhirter E, Savage KJ, Skinn B, Romeyer F, Smylie M",9,1576,oncology,2025-11-22
39176852,A Precision Oncology Platform to Support Genotype-Tailored Therapy Selection.,"There is a critical need for a streamlined process to identify genotype-matched individuals eligible for enrollment into clinical trials and/or targeted therapies, as current methodologies face challenges in integrating diverse molecular data sources. We have developed a precision oncology platform to assist molecular tumor boards and community oncologists in reviewing patients' phenotypes, evaluating related knowledge, and identifying genotype-matched therapies.",Studies in health technology and informatics,2024-Aug,"Botsis T, Spiker J, Kreimeyer K, Fatteh M, Wehr J, Najjar M, Tao J, Xian R, Imamovic NL, Pindzola A, Dobs A, Canzoniero J, Anagnostou V",13,467,oncology,2025-11-22
33173382,Multicentric chondrosarcoma involving the appendicular skeleton: a case report and literature review.,"Chondrosarcomas constitute the 3rd most common primary bone malignancy. These tumours grow slowly and rarely metastasize, usually having a good prognosis after surgery. Among patients registered and treated at the Brazilian National Institute of Traumatology and Orthopedics, an uncommon case of chondrosarcoma was identified in a 63-year-old man, who was diagnosed with multicentric chondrosarcoma of the appendicular skeleton. This example is atypical in the medical literature because multicentric tumours are different from metastatic events, and their frequency in chondrosarcoma is rare. This article therefore provides a rare case report alongside a review of additional cases in the medical literature.","Current oncology (Toronto, Ont.)",2020-Oct,"Aran V, Meohas W, de Sá Lopes AC, Maciel Cabral L, Fortuna-Costa A, Matheus Guimarães JA, Leite Duarte ME",7,710,oncology,2025-11-22
32489265,Translating guidelines to practice: a training session about cancer-related fatigue.,"Cancer-related fatigue (crf) is the highest unmet need in cancer survivors. The Canadian Association of Psychosocial Oncology (capo) has developed guidelines for screening, assessment, and intervention in crf; however, those guidelines are not consistently applied in practice because of patient, health care provider (hcp), and systemic barriers. Notably, previous studies have identified a lack of knowledge of crf guidelines as an impediment to implementation. In this pilot study, we tested the preliminary outcomes, acceptability, and feasibility of a training session and a knowledge translation (kt) tool designed to increase knowledge of the capo crf guidelines among hcps and community support providers (csps). A one-time in-person training session was offered to a diverse sample of hcps and csps (<i>n</i> = 18). Outcomes (that is, knowledge of the capo crf guidelines, and intentions and self-efficacy to apply guidelines in practice) were assessed before and after training. Acceptability and feasibility were also assessed after training to guide future testing and implementation of the training. After training, participants reported increased knowledge of the capo crf guidelines and greater self-efficacy and intent to apply guidelines in practice. Participant satisfaction with the training session and the kt tool was high, and recruitment time, participation, and retention rates indicated that the training was acceptable and feasible. The provided training is both acceptable to hcps and csps and feasible. It could increase knowledge of the capo crf guidelines and participant intentions and self-efficacy to implement evidence-based recommendations. Future studies should investigate actual changes in practice and how to optimize follow-up assessments. To promote practice uptake, kt strategies should be paired with guideline development.","Current oncology (Toronto, Ont.)",2020-Apr,"Jones G, Rutkowski N, Trudel G, St-Gelais C, Ladouceur M, Brunet J, Lebel S",7,1866,oncology,2025-11-22
36056271,Embracing Project Optimus: Can we Leverage Evolutionary Theory to Optimize Dosing in Oncology?,"Project Optimus is a US Food and Drug Administration (FDA) initiative to reform dose selection in oncology drug development. Here, we focus on tumor evolution, a broadly observed phenomenon that invariably leads to therapeutic failure and disease relapse, and its effect on the exposure-response (E-R) relationships of oncology drugs. We propose a greater emphasis on tumor evolution during clinical development to facilitate the selection of optimal doses for molecularly targeted therapies and immunotherapies in oncology.",Pharmaceutical research,2022-Dec,"Qi T, Dunlap T, Cao Y",3,524,oncology,2025-11-22
38839419,Management of intramuscular melanoma metastases to the psoas.,"We detail a case of a woman in her 40s with isolated melanoma skeletal muscle metastasis (MSMM) to the right psoas muscle. This patient underwent R0 surgical resection through a novel pelvic approach. She received subsequent adjuvant immunotherapy with Braftovi/Mektov along with adjuvant radiation. She is currently disease free at 9 months post surgery. Here, we describe our novel surgical approach including description of the tumour pathology. We explain our multidisciplinary management of MSMM consisting of a multidisciplinary surgical approach by surgical oncology, gynecological oncology and urology as well as multidisciplinary medical management by oncology, radiation oncology and pathology. Finally, we discuss best current options for therapeutic management.",BMJ case reports,2024-Jun,"Cash CJ, Pearson JM, Milikowski C, Feun L, Ritch C, Möller MG",6,773,oncology,2025-11-22
38950097,Precision Health Symptom Science in Oncology Nursing.,"Precision health is an emerging approach to predicting, preventing, treating, and managing disease. A goal of precision health symptom science research is the reliable prediction of patients' symptom burden to optimize robu.",Oncology nursing forum,2024-Jun,"Pozzar R, Seven M",2,224,oncology,2025-11-22
33074748,The future of colorectal cancer research: an interview with Hans Schmoll.,"<i>Hans Schmoll speaks to Rachel Jenkins, Managing Commissioning Editor.</i> Over four decades of professional activity, Hans has become one of the most highly esteemed and influential medical oncologists in Germany. As Editor of the German standard reference book for medical and multidisciplinary oncology (6000 pages) [1], he has defined treatment standards and education in medical oncology in the German speaking countries. His work as a research scientist has covered numerous fields in medical oncology, in particular, genitourinary and gastrointestinal cancers, where he has defined worldwide standards for the management of germ-cell cancer and early and late stages of colon cancer. Within the European Society of Medical Oncology, he served on the Executive Board as founding chair of the Multidisciplinary Oncology Committee and as scientific chair of the Istanbul European Society of Medical Oncology Congress 2006.","Future oncology (London, England)",2020-Oct,Schmoll HJ,1,928,oncology,2025-11-22
33173390,Strategies for the delay of surgery in the management of resectable hepatobiliary malignancies during the COVID-19 pandemic.,"We aimed to review data about delaying strategies for the management of hepatobiliary cancers requiring surgery during the covid-19 pandemic. Given the covid-19 pandemic, many jurisdictions, to spare resources, have limited access to operating rooms for elective surgical activity, including cancer, thus forcing deferral or cancellation of cancer surgeries. Surgery for hepatobiliary cancer is high-risk and particularly resource-intensive. Surgeons must critically appraise which patients will benefit most from surgery and which ones have other therapeutic options to delay surgery. Little guidance is currently available about potential delaying strategies for hepatobiliary cancers when surgery is not possible. An international multidisciplinary panel reviewed the available literature to summarize data relating to standard-of-care surgical management and possible mitigating strategies to be used as a bridge to surgery for colorectal liver metastases, hepatocellular carcinoma, gallbladder cancer, intrahepatic cholangiocarcinoma, and hilar cholangiocarcinoma. Outcomes of surgery during the covid-19 pandemic are reviewed. Resource requirements are summarized, including logistics and adverse effects profiles for hepatectomy and delaying strategies using systemic, percutaneous and radiation ablative, and liver embolic therapies. For each cancer type, the long-term oncologic outcomes of hepatectomy and the clinical tools that can be used to prognosticate for individual patients are detailed. There are a variety of delaying strategies to consider if availability of operating rooms decreases. This review summarizes available data to provide guidance about possible delaying strategies depending on patient, resource, institution, and systems factors. Multidisciplinary team discussions should be leveraged to consider patient- and tumour-specific information for each individual case.","Current oncology (Toronto, Ont.)",2020-Oct,"Bennett S, Søreide K, Gholami S, Pessaux P, Teh C, Segelov E, Kennecke H, Prenen H, Myrehaug S, Callegaro D, Hallet J",11,1900,oncology,2025-11-22
38664290,Mapping the landscape of oral cancer research trends: a systematic scientometric review of global efforts.,"The primary goal of this study was to assess the growth, most influential articles, countries, journals, authors, and papers published in the field of global oral cancer. Research articles on oral cancer, published between 1989 and 2022, were identified through the Web of Science database to achieve this. A comprehensive dataset comprising 7,178 documents was meticulously extracted from the Web of Science, forming the basis for scientometric analysis. A refined subset of 4,901 documents was judiciously selected following a rigorous screening process for meticulous, in-depth analysis. The field has witnessed a remarkable publication surge, with the United States taking the lead in productivity. The journal Oral Oncology has become the foremost publication, renowned for its prolific output and widespread citation. This trend highlights the growing importance and interest in this domain, with researchers and experts worldwide contributing to the expanding body of knowledge. The United States' dominance in productivity suggests its strong commitment to advancing research in the field, while Oral Oncology's recognition underscores its influential role in disseminating cutting-edge findings and fostering scientific progress. This scientometric analysis is a valuable resource for researchers, funding agencies, industry, and institutions, offering guidance and insights. Not Applicable.",Oral and maxillofacial surgery,2024-Sep,"Yumnam G, Devi RS, Singh CI",3,1400,oncology,2025-11-22
33380874,Primary care use after cancer treatment: an analysis of linked administrative data.,"Primary care-led follow-up is a safe and acceptable alternative to oncologist-led follow-up. We sought to investigate patterns of primary care use during cancer follow-up care. We identified all persons in Nova Scotia, diagnosed with an invasive breast, prostate, colorectal, or gynecologic cancer between January 2006 and December 2013. We linked this dataset to cancer centre, hospital discharge abstracts, physicians' billing, and census data. We identified a survivor cohort (<i>n</i> = 12,201), then descriptively examined primary care use during follow-up care. Multivariate Poisson and negative binomial regression, respectively, were used to examine primary care use for two outcomes: total number of primary care provider (pcp) visits (all reasons) and total number of cancer-specific pcp visits. The mean numbers of pcp visits (all reasons) and cancer-specific pcp visits per year for survivors who did not receive cancer centre follow-up (cc-fup) were 8.12 and 0.43 visits, respectively, and for survivors who continued to receive cc-fup were 8.75 and 0.63 visits, respectively. Age, cancer type, stage at diagnosis, comorbidity scores, year of diagnosis, and receipt of cc-fup were associated with both outcomes. Compared with prostate cancer survivors, breast, colorectal, and gynecologic cancer survivors had, respectively, 56%, 69%, and 56% fewer expected cancer-specific PCP visits. Receipt of cc-fup increased the expected number of pcp visits (all reasons) by 12% and cancer-specific pcp visits by 50%. Primary care use was higher in survivors who continued to visit their oncology teams for follow-up. This suggests that survivors who remain with their oncology teams after treatment continue to have high needs not met by these teams alone.","Current oncology (Toronto, Ont.)",2020-Dec,"Urquhart R, Lethbridge L",2,1760,oncology,2025-11-22
39041695,Ruthlessly Subtract to Build Oncology Programs and Add Value.,"Building modern healthcare programs and systems caring for populations requires expert skills in strategy, finance, people operations, workflow, evaluation, and more. Build often connotes adding services and people, but it al.",Clinical journal of oncology nursing,2024-Jul,Watson JL,1,226,oncology,2025-11-22
39324714,Assessing and Treating Causes of Depressed Mood in Patients With Cancer.,Oncology nurses and nurse practitioners often provide initial (prior to transition of care to a psychiatric provider) or maintenance assessment of and treatment for patients with depressed mood. Research informing oncology nu.,Clinical journal of oncology nursing,2024-Sep,Altidor AM,1,226,oncology,2025-11-22
33343211,Management of hepatocellular carcinoma after progression on first-line systemic treatment: defining the optimal sequencing strategy in second line and beyond.,"Hepatocellular carcinoma (hcc) is one of the most common cancers in the world. It has a high mortality rate, especially when localized treatments fail. For about a decade, the only systemic treatment shown to improve survival was sorafenib. Recently, lenvatinib was found to be noninferior to sorafenib for overall survival, and combination atezolizumab-bevacizumab improved survival compared with sorafenib. Similarly, in the post-sorafenib setting, a number of recent positive clinical trials have been reported, and they indicate that regorafenib, cabozantinib, and ramucirumab are effective and safe in the second-line setting. With so many new options available, including immunotherapy, it is challenging to define the best sequence of systemic treatment for patients with hcc. In the present review, we introduce the current data for second-line systemic treatment and beyond in hcc. A treatment algorithm is also suggested, based on the best available evidence and expert opinion.","Current oncology (Toronto, Ont.)",2020-Nov,"Amaro CP, Tam VC",2,988,oncology,2025-11-22
33173391,Musculoskeletal oncology: patient triage and management during the COVID-19 pandemic.,"Sarcoma treatment during the covid-19 pandemic is a new challenge. This patient population is often immunocompromised and potentially more susceptible to viral complications. Government guidelines highlight the need to minimize patient exposure to unnecessary hospital visits. However, those guidelines lack practical recommendations on ways to manage triage and diagnosis expressly for new cancer patients. Furthermore, there are no reports on the efficiency of the guidelines. One of the main issues in treating musculoskeletal tumours is the complexity and variability of presentation. We offer a triage model, used in a quaternary-referral musculoskeletal oncology centre, that allows us to maintain an open pathway for referral of new patients while minimizing exposure risks. A multidisciplinary approach and analysis of existing investigations allow for a pre-clinic evaluation. The model identifies 3 groups of patients: ■ Patients with suspected high-grade malignancy, or benign cases with aggressive features, both in need of further evaluation in the clinic and prompt treatment■ Patients with low-grade malignancy, and benign cases whose treatment is not urgent, that are managed during the pandemic by telemedicine, with reassurance and information about their illness■ Patients who can be managed by their local medical professionals In comparison to a pre-pandemic period, that approach resulted in a higher ratio of malignant-to-benign conditions for new patients seen in the clinic (3:4 vs. 1:3 respectively), thus using available resources more efficiently and prioritizing patients with suspected high-grade malignancy. We believe that this triage system could be applied in other surgical oncology fields during a pandemic.","Current oncology (Toronto, Ont.)",2020-Oct,"Olshinka N, Mottard S",2,1743,oncology,2025-11-22
33380872,Comprehensive genomic profiling for non-small-cell lung cancer: health and budget impact.,"Single-gene tests and hotspot panels targeting specific subsets of biomarkers constitute the Canadian genomic testing landscape for non-small-cell lung cancer (nsclc). However, newer testing options such as comprehensive genomic profiling (cgp) offer improved detection rates and identification of multiple classes of genomic alterations in a single assay, minimizing tissue requirements and turnaround time. The objective of the present analysis was to assess the health and budget impacts of adopting cgp testing for nsclc in Canada. This study assessed the impact of funding the cgp tests FoundationOne CDx and FoundationOne Liquid (Foundation Medicine, Cambridge, MA, U.S.A.) over a 3-year time horizon using a Canadian societal perspective for Ontario. Conventional testing strategies were summarized into two reference scenarios: a series of single-gene tests only, and reflex single-gene testing followed by a hotspot panel for negative results. Four adoption scenarios for cgp testing were considered: replacing all single-gene and hotspot panel testing, replacing hotspot panel testing only, use after negative single-gene and hotspot testing, and use of FoundationOne Liquid in individuals with insufficient tissue for conventional testing. When cgp testing was assumed to replace all conventional testing with 50% uptake, the budget impact per person per year ranged from $0.71 to $0.87, depending on the reference scenario, with a 3-year gain of 680.9 life-years and 3831 working days over the full cohort. Given the present testing landscape for patients with nsclc in Canada, listing cgp testing could optimize the selection of appropriately targeted treatments, and thus add life-years and productivity for this population, with a minimal budget impact.","Current oncology (Toronto, Ont.)",2020-Dec,"Johnston KM, Sheffield BS, Yip S, Lakzadeh P, Qian C, Nam J",6,1768,oncology,2025-11-22
32905157,The importance of humour in oncology: a survey of patients undergoing radiotherapy.,"Humour has long been considered an important coping tool for patients with cancer, but published quantitative data about its significance are limited. The purpose of our study was to survey patients with cancer undergoing radiotherapy regarding their opinions about the use of humour in their care. An anonymous 35-item questionnaire evaluating the patient experience, including the value of humour, was developed by an interdisciplinary team of health care providers (hcps) working within the Radiation Medicine program. This anonymous, voluntary, paper-based survey for self-completion required approximately 10 minutes to finish and was administered during the fall of 2018 and the spring of 2019. For the 199 patients who completed the survey [108 women, 89 men (2 respondents did not specify)], median age was 68 years. That group represents approximately 30%-35% of the patients on treatment during the study period. Almost all respondents (86%) indicated that, during their visits to the cancer centre, it was ""somewhat important"" or ""very important"" for health care providers (hcps) to use appropriate humour, and 61% of respondents indicated using humour ""frequently"" or ""always"" when dealing with their individual cancers. Most respondents (79%) said that humour decreased anxiety, and 86% indicated that laughing was considered ""somewhat important"" or ""very important."" Approximately 4% of respondents even listed ""sense of humour"" as being the most important quality that they looked for in their interactions with their hcps. Cancer patients undergoing radiotherapy clearly view humour as being important for coping and dealing with their disease, and oncology hcps should routinely consider incorporating the use of appropriate humour into the care that they provide.","Current oncology (Toronto, Ont.)",2020-Aug,"Samant R, Balchin K, Cisa-Paré E, Renaud J, Bunch L, McNeil A, Murray S, Meng J",8,1781,oncology,2025-11-22
35194791,Validation of NRG Oncology's prognostic nomograms for oropharyngeal cancer in the Veterans Affairs database.,"To test whether nomograms developed by NRG Oncology for oropharyngeal squamous cell carcinoma (OPSCC) patients could be validated in an independent population-based sample. The authors tested nomograms for estimating progression-free survival (PFS) and overall survival (OS) in patients from the Veterans Health Administration with previously untreated locoregionally advanced OPSCC, diagnosed between 2008 and 2017, managed with definitive radiotherapy with or without adjuvant systemic therapy. Covariates were age, performance status, p16 status, T/N category, smoking history, education history, weight loss, marital status, and anemia. We used multiple imputation to handle missing data and performed sensitivity analyses on complete cases. Validation was assessed via Cox proportional hazards models, log-rank tests, and c-indexes. A total of 4007 patients met inclusion criteria (658 patients had complete data). Median follow-up time was 3.20 years, with 967 progression events and 471 noncancer deaths. Each risk score was associated with poorer outcomes per unit increase (PFS score, hazard ratio [HR], 1.42 [1.37-1.47]; OS score, HR, 1.40 [1.34-1.45]). By risk score quartile, 2-year PFS estimates were 89.2%, 78.5%, 65.8%, and 48.3%; OS estimates were 92.6%, 83.6%, 73.9%, and 51.3%, respectively (P < .01 for all comparisons). C-indices for models of PFS and OS were 0.65 and 0.67, for all patients, respectively (0.69 and 0.73 for complete cases). The nomograms slightly overestimated PFS and OS in the overall cohort but exhibited high agreement in complete cases. NRG nomograms were effective for predicting PFS and OS for patients with OPSCC, supporting their broader applicability in the OPSCC population undergoing definitive radiotherapy.",Cancer,2022-May,"Nelson TJ, Thompson CA, Zou J, Kumar A, Sangchan P, Williamson CW, Vitzthum LK, Sharabi AB, Murphy JD, Fakhry CA, Mell LK",11,1758,oncology,2025-11-22
37832790,Ultra-fast multi-parametric 4D-MRI image reconstruction for real-time applications using a downsampling-invariant deformable registration (D2R) model.,"Motion estimation from severely downsampled 4D-MRI is essential for real-time imaging and tumor tracking. This simulation study developed a novel deep learning model for simultaneous MR image reconstruction and motion estimation, named the Downsampling-Invariant Deformable Registration (D2R) model. Forty-three patients undergoing radiotherapy for liver tumors were recruited for model training and internal validation. Five prospective patients from another center were recruited for external validation. Patients received 4D-MRI scans and 3D MRI scans. The 4D-MRI was retrospectively down-sampled to simulate real-time acquisition. Motion estimation was performed using the proposed D2R model. The accuracy and robustness of the proposed D2R model and baseline methods, including Demons, Elastix, the parametric total variation (pTV) algorithm, and VoxelMorph, were compared. High-quality (HQ) 4D-MR images were also constructed using the D2R model for real-time imaging feasibility verification. The image quality and motion accuracy of the constructed HQ 4D-MRI were evaluated. The D2R model showed significantly superior and robust registration performance than all the baseline methods at downsampling factors up to 500. HQ T1-weighted and T2-weighted 4D-MR images were also successfully constructed with significantly improved image quality, sub-voxel level motion error, and real-time efficiency. External validation demonstrated the robustness and generalizability of the technique. In this study, we developed a novel D2R model for deformation estimation of downsampled 4D-MR images. HQ 4D-MR images were successfully constructed using the D2R model. This model may expand the clinical implementation of 4D-MRI for real-time motion management during liver cancer treatment.",Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,2023-Dec,"Xiao H, Han X, Zhi S, Wong YL, Liu C, Li W, Liu W, Wang W, Zhang Y, Wu H, Lee HV, Cheung LA, Chang HC, Liao YP, Deng J, Li T, Cai J",17,1784,oncology,2025-11-22
36872871,Intraoperative Radiation Therapy: A Large Integrated Health Care System's Approach and Outcomes.,"Introduction Intraoperative radiation therapy (IORT) may not be as effective in the community compared with clinical trials. Methods The authors reviewed data from the electronic health records of patients who received IORT between February 2014 and February 2020 at a single center within a large integrated health care system. The primary outcome was ipsilateral breast tumor recurrence. Results Of 5731 potentially eligible patients, 245 (4.3%) underwent IORT (mean age: 65.4 ± 0.4 years; median follow-up time: 3.5 years ± 2.2 months). According to the American Society for Radiation Oncology's accelerated partial breast irradiation guidelines based on final pathology, 51% of patients were suitable candidates for IORT, 38.4% were cautionary, and 10.6% were unsuitable. For adjuvant therapy, 6.5% had consolidative whole breast irradiation, and 66.4% received endocrine treatment. At the median follow-up time of 3.5 years, overall ipsilateral breast tumor recurrence was 3.7%. Recurrences tended to be more frequent in patients who refused or did not complete endocrine treatment than in those who received it (7.4% vs 1.9%, p = 0.07). The complication rate was 14.7%, with seroma being the most common (8.2%). Discussion The IORT ipsilateral breast tumor recurrence rate of 3.7% confirms a higher-than-expected rate compared to randomized clinical trials, possibly due to less compliance with endocrine therapy. Conclusion The authors subsequently revised their IORT protocol to require endocrine treatment as a part of the IORT treatment plan and to strongly recommend adjuvant whole breast irradiation for all patients deemed cautionary or unsuitable for IORT according to the American Society for Radiation Oncology's accelerated partial breast irradiation guidelines.",The Permanente journal,2023-Mar,"Tang A, Dzubnar JM, Kelly JF, Banks KC, Phillips JL, Cureton EA, Svahn JD, Mai V, Lyon LL, Thomas ES, Shim VC",11,1779,oncology,2025-11-22
39676262,A precision immuno-oncology turn? Hybridizing cancer genomics and immunotherapy through neoantigens-based adoptive cell therapies.,"This article explores the development of T cell-based therapies in Switzerland. These therapies, which elicit the immunological potential of each patient to respond to tumor development, constitute a major promise for so-called 'precision oncology'. We document how immunological concepts, technologies, and practices are articulated given the centrality of genomics in 'precision oncology'. We consider 'precision immunotherapies' to probe whether and how change ensues in these established sociotechnical regimes of biomedicine. The case of genomics and immunology in oncology offers a unique insight into the conditions of possibility for change in such regimes. How does the present new wave of cancer immunotherapies challenge, integrate, and complement the centrality of genomics in 'precision oncology'? What are the specific processes that make possible the convergence, competition, or co-existence of distinct conceptions, infrastructures, and programs of innovative cancer medicine? Drawing from observations and interviews with researchers and clinicians, we qualify these sociotechnical processes as <i>hybridizations.</i> Bringing together different sociotechnical regimes of biomedical research is conditional to the articulation of core concepts, technologies, and translational practices of genomics and immunology. Pivotal to this objective are neoantigens, cell surface proteins originating from the somatic genetic mutations of tumors and which activate a patient's immune response. While neoantigens are an unstable entity in experimentation, they offer a conceptual and material substrate to renegotiate the dominance of cancer genomics, and initiate the production of a new, hybrid regime of 'immunogenomic precision' in oncology.",Social studies of science,2025-Aug,"Chiapperino L, Graber N, Panese F",3,1753,oncology,2025-11-22
39918361,The Neutropenic Diet: An Examination of the Risks and Benefits.,The neutropenic diet is an infection prevention method often employed for neutropenic patients with cancer. The overall efficacy of the diet remains unclear despite its frequent prescription. Oncology nurses at all practice l.,Clinical journal of oncology nursing,2024-Nov,,0,226,oncology,2025-11-22
33343210,Non-immunotherapy options for the first-line management of hepatocellular carcinoma: exploring the evolving role of sorafenib and lenvatinib in advanced disease.,"The results of the sharp trial established sorafenib, a tyrosine kinase inhibitor (tki), as the sole first-line treatment option in advanced hepatocellular carcinoma (hcc) for more than a decade. In 2020, there has been a surge in new therapies for hcc, including immunotherapeutic strategies and the approval of a number of novel tkis. In addition to sorafenib, lenvatinib and combination atezolizumab-bevacizumab now represent standard first-line treatment options. As those systemic therapy options begin to be better utilized, assurance of adequate liver function and optimal timing are required to improve patient outcomes. Furthermore, sequencing of the agents will have to be carefully tailored, given the increasing armamentarium of choices. Here, we discuss the role of lenvatinib and sorafenib in the first-line management of hcc.","Current oncology (Toronto, Ont.)",2020-Nov,"Perera S, Kelly D, O'Kane GM",3,840,oncology,2025-11-22
39340564,Bridging the gap - Establishing a dental-oncology service in a cancer centre.,"Dental disease remains the most common non-communicable disease worldwide. It predisposes patients to significant morbidities following bone modifying agents or radiation therapy to the head and neck. Preventative dental regimes effectively reduce the risk of both medication-related osteonecrosis of the jaw (MRONJ) and osteoradionecrosis (ORN) in these patients. Co-ordination of routine dental care as a component of mainstream oncology treatment optimises long term outcomes for oncology patients. This case series offers insights into patient, institutional and social difficulties that challenge the dental-oncology interface. These obstacles and subsequent resolutions experienced whilst establishing a dental-oncology service in a cancer centre highlight the importance of effective multidisciplinary lead care for oncology patients. It reinforces the need for structured, supported dental pathways for these oncology patients.",Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2024-Sep,"Byrne H, Curtin C, Weadick CS, Riordáin RN, O'Reilly S",5,935,oncology,2025-11-22
35594462,Estrogen for the Treatment and Prevention of Breast Cancer: A Tale of 2 Karnofsky Lectures.,"In 1971, Sir Alexander Haddow et al. delivered the inaugural David A. Karnofsky lecture at the American Society for Clinical Oncology. This award was designated American Society for Clinical Oncology's highest, as he had used translational research to identify the first clinical therapy, that is, synthetic estrogens to treat breast cancer. His lecture was entitled ""Thoughts on Chemical Therapy."" For 40 years, high-dose synthetic estrogens were used as palliative therapy, for some advanced breast cancer patients 5 years following menopause. Mechanisms were unknown. Tamoxifen, a failed ""morning-after pill,"" is an antiestrogen in estrogen receptor-positive breast cancer, which was subsequently used to treat all stages of breast cancer and to prevent breast cancer. In 2008, Jordan was selected to present the 38th Karnofsky lecture entitled: ""The Paradoxical Action of Estrogen in Breast Cancer-Survival or Death?"" Unexpectedly, through a study of acquired resistance to long-term tamoxifen therapy, estrogen-induced apoptosis in long-term estrogen-deprived breast cancer was deciphered in Jordan's laboratory. These data and the biological rules established under laboratory conditions provided molecular mechanisms to aid in the interpretation of the Women's Health initiative in the United States and the Million Women Study in the United Kingdom. In addition, by establishing laboratory models to understand mechanisms of estrogen-induced apoptosis, new estrogen derivatives were successfully evaluated in the laboratory and tested as candidates for women after the therapeutic failure of antiestrogenic strategies to treat breast cancer. For the future, the knowledge obtained about estrogen-induced apoptosis in cancer holds the promise of discovering new therapies to control or cure cancer in general.","Cancer journal (Sudbury, Mass.)",,"Abderrahman B, Jordan VC",2,1816,oncology,2025-11-22
32489259,How is best supportive care provided in clinical trials for patients with advanced cancer? A review of registered protocols of clinical trials.,"In 2012, 11 standards describing best supportive care (bsc) in clinical trials in advanced cancer were defined through consensus statements. The consensus included 15 key components. Our objective was to analyze whether clinical trials that involved patients with advanced cancer and that included bsc in at least 1 arm met the standards and contained the key components. We reviewed clinical trials registered in ClinicalTrials.gov, the isrctn (International Standard Randomised Controlled Trial Number) registry, the EU Clinical Trials Register, and the International Clinical Trials Registry Platform for 2012-2018. We selected only phase iii studies in patients with advanced cancer that included bsc in at least 1 arm. We describe the characteristics of the trials, together with the definition and components of bsc. We analyzed how the trials met the standards and adopted the key components of bsc. Of 193 trials retrieved, only 64 met the inclusion criteria; 36 of those trials (56%) had no definition of bsc. Less than 7% of the trials included even 3 of the 8 bsc standards that were defined to be included in the design of trials. Furthermore, trials mentioned only 5 of the 15 key components that the consensus defined to be fundamental, with symptom management appearing in 22% of trials and the other 4 components appearing in less than 8%. Most clinical trials registered during 2012-2018 that involved patients with cancer and an arm with bsc did not define the bsc concept. Hence, the design of those trials does not meet the consensus recommendations.","Current oncology (Toronto, Ont.)",2020-Apr,"Sanz Rubiales Á, Sánchez-Gutiérrez ME, Flores Pérez LA, Del Valle Rivero ML",4,1570,oncology,2025-11-22
